term,count,tf
termpaper,4,0.005747126436781609
political,13,0.01867816091954023
science,4,0.005747126436781609
russia,18,0.02586206896551724
termpapers,1,0.0014367816091954023
term,2,0.0028735632183908046
papers,1,0.0014367816091954023
paper,5,0.007183908045977011
essay,2,0.0028735632183908046
theme,1,0.0014367816091954023
thesis,1,0.0014367816091954023
book,2,0.0028735632183908046
report,1,0.0014367816091954023
study,1,0.0014367816091954023
critical,1,0.0014367816091954023
analysis,6,0.008620689655172414
subject,1,0.0014367816091954023
index,1,0.0014367816091954023
anthropology,1,0.0014367816091954023
architecture,1,0.0014367816091954023
art,1,0.0014367816091954023
black,1,0.0014367816091954023
studies,3,0.004310344827586207
business,1,0.0014367816091954023
ecology,1,0.0014367816091954023
economics,2,0.0028735632183908046
education,1,0.0014367816091954023
film,1,0.0014367816091954023
healthcare,1,0.0014367816091954023
history,4,0.005747126436781609
law,2,0.0028735632183908046
linguistics,1,0.0014367816091954023
literature,1,0.0014367816091954023
mass,1,0.0014367816091954023
media,1,0.0014367816091954023
medicine,1,0.0014367816091954023
music,1,0.0014367816091954023
philosophy,1,0.0014367816091954023
psychology,1,0.0014367816091954023
religion,1,0.0014367816091954023
shakespeare,1,0.0014367816091954023
sociology,1,0.0014367816091954023
sports,1,0.0014367816091954023
recreation,1,0.0014367816091954023
urban,1,0.0014367816091954023
women,1,0.0014367816091954023
specific,1,0.0014367816091954023
click,2,0.0028735632183908046
catalog,1,0.0014367816091954023
button,1,0.0014367816091954023
title,2,0.0028735632183908046
description,2,0.0028735632183908046
yr,1,0.0014367816091954023
written,1,0.0014367816091954023
pgs,1,0.0014367816091954023
pages,1,0.0014367816091954023
fn,1,0.0014367816091954023
footnotes,1,0.0014367816091954023
sources,1,0.0014367816091954023
price,1,0.0014367816091954023
lenin,3,0.004310344827586207
stalin,4,0.005747126436781609
vanlaue,2,0.0028735632183908046
discusses,2,0.0028735632183908046
ability,2,0.0028735632183908046
masses,1,0.0014367816091954023
due,1,0.0014367816091954023
social,3,0.004310344827586207
factors,1,0.0014367816091954023
ready,1,0.0014367816091954023
changes,1,0.0014367816091954023
leadership,3,0.004310344827586207
examines,6,0.008620689655172414
conflict,2,0.0028735632183908046
communist,1,0.0014367816091954023
theory,1,0.0014367816091954023
practices,2,0.0028735632183908046
noting,1,0.0014367816091954023
brezhnev,3,0.004310344827586207
critique,1,0.0014367816091954023
cause,1,0.0014367816091954023
effect,4,0.005747126436781609
events,1,0.0014367816091954023
century,1,0.0014367816091954023
happened,1,0.0014367816091954023
varied,1,0.0014367816091954023
influential,1,0.0014367816091954023
context,1,0.0014367816091954023
global,1,0.0014367816091954023
world,1,0.0014367816091954023
sino,3,0.004310344827586207
soviet,44,0.06321839080459771
dispute,4,0.005747126436781609
policy,7,0.010057471264367816
era,1,0.0014367816091954023
positions,1,0.0014367816091954023
reference,1,0.0014367816091954023
foreign,4,0.005747126436781609
objectives,1,0.0014367816091954023
position,1,0.0014367816091954023
relations,8,0.011494252873563218
china,3,0.004310344827586207
growing,2,0.0028735632183908046
rift,1,0.0014367816091954023
chinese,1,0.0014367816091954023
discussed,1,0.0014367816091954023
analyzed,1,0.0014367816091954023
light,1,0.0014367816091954023
reflection,1,0.0014367816091954023
incidents,1,0.0014367816091954023
developments,1,0.0014367816091954023
past,1,0.0014367816091954023
east,2,0.0028735632183908046
germany,2,0.0028735632183908046
ii,1,0.0014367816091954023
occupied,1,0.0014367816091954023
struggle,1,0.0014367816091954023
establish,1,0.0014367816091954023
independence,6,0.008620689655172414
industrialization,1,0.0014367816091954023
determination,2,0.0028735632183908046
jews,1,0.0014367816091954023
union,17,0.02442528735632184
treatment,1,0.0014367816091954023
judaism,1,0.0014367816091954023
focusing,1,0.0014367816091954023
heavy,1,0.0014367816091954023
handed,1,0.0014367816091954023
oppression,1,0.0014367816091954023
russian,8,0.011494252873563218
food,3,0.004310344827586207
production,3,0.004310344827586207
future,4,0.005747126436781609
military,1,0.0014367816091954023
dependency,1,0.0014367816091954023
attempted,2,0.0028735632183908046
projection,1,0.0014367816091954023
role,2,0.0028735632183908046
played,2,0.0028735632183908046
war,1,0.0014367816091954023
mobilization,1,0.0014367816091954023
seeking,1,0.0014367816091954023
analyze,1,0.0014367816091954023
weaknesses,1,0.0014367816091954023
strengths,1,0.0014367816091954023
system,2,0.0028735632183908046
question,1,0.0014367816091954023
madness,1,0.0014367816091954023
roy,1,0.0014367816091954023
medvedev,1,0.0014367816091954023
review,1,0.0014367816091954023
authors,1,0.0014367816091954023
accounts,1,0.0014367816091954023
imprisonment,1,0.0014367816091954023
abuse,1,0.0014367816091954023
psychiatric,1,0.0014367816091954023
commitment,1,0.0014367816091954023
regard,1,0.0014367816091954023
eastern,4,0.005747126436781609
europe,2,0.0028735632183908046
look,1,0.0014367816091954023
european,1,0.0014367816091954023
nations,4,0.005747126436781609
ussr,3,0.004310344827586207
maintains,1,0.0014367816091954023
control,1,0.0014367816091954023
threats,1,0.0014367816091954023
dominance,1,0.0014367816091954023
moslems,2,0.0028735632183908046
continuing,1,0.0014367816091954023
influence,2,0.0028735632183908046
islam,3,0.004310344827586207
muslim,1,0.0014367816091954023
territories,1,0.0014367816091954023
vs,1,0.0014367816091954023
communism,6,0.008620689655172414
continuity,2,0.0028735632183908046
change,1,0.0014367816091954023
changed,1,0.0014367816091954023
concept,1,0.0014367816091954023
appearance,1,0.0014367816091954023
tsarism,1,0.0014367816091954023
cuba,2,0.0028735632183908046
systems,1,0.0014367816091954023
compared,1,0.0014367816091954023
looks,1,0.0014367816091954023
similarities,1,0.0014367816091954023
differences,1,0.0014367816091954023
ideologies,1,0.0014367816091954023
cultures,1,0.0014367816091954023
bureaucracies,1,0.0014367816091954023
parties,1,0.0014367816091954023
politics,3,0.004310344827586207
eugene,1,0.0014367816091954023
analyzes,4,0.005747126436781609
novel,1,0.0014367816091954023
depicts,1,0.0014367816091954023
futuristic,1,0.0014367816091954023
society,2,0.0028735632183908046
karl,1,0.0014367816091954023
marx,2,0.0028735632183908046
visits,1,0.0014367816091954023
gorbachev,6,0.008620689655172414
hypothetical,1,0.0014367816091954023
account,1,0.0014367816091954023
view,1,0.0014367816091954023
restructuring,1,0.0014367816091954023
policies,5,0.007183908045977011
perestroika,3,0.004310344827586207
glasnost,2,0.0028735632183908046
comparison,3,0.004310344827586207
method,1,0.0014367816091954023
traditional,1,0.0014367816091954023
methods,1,0.0014367816091954023
economic,8,0.011494252873563218
implications,3,0.004310344827586207
introduction,1,0.0014367816091954023
concepts,1,0.0014367816091954023
urgent,1,0.0014367816091954023
necessity,1,0.0014367816091954023
development,2,0.0028735632183908046
socialist,1,0.0014367816091954023
changing,1,0.0014367816091954023
reorganization,1,0.0014367816091954023
reform,3,0.004310344827586207
expansion,1,0.0014367816091954023
reforms,2,0.0028735632183908046
mikhail,1,0.0014367816091954023
initiated,1,0.0014367816091954023
bloc,1,0.0014367816091954023
allowing,1,0.0014367816091954023
pursue,1,0.0014367816091954023
coup,2,0.0028735632183908046
failure,2,0.0028735632183908046
maintain,1,0.0014367816091954023
center,1,0.0014367816091954023
collapse,3,0.004310344827586207
attempts,2,0.0028735632183908046
left,1,0.0014367816091954023
factions,1,0.0014367816091954023
ultimate,1,0.0014367816091954023
centrist,1,0.0014367816091954023
communication,1,0.0014367816091954023
advancement,1,0.0014367816091954023
culminating,1,0.0014367816091954023
soviets,1,0.0014367816091954023
nicaragua,2,0.0028735632183908046
united,2,0.0028735632183908046
revolution,1,0.0014367816091954023
detente,2,0.0028735632183908046
vietnam,2,0.0028735632183908046
observes,3,0.004310344827586207
facilitating,1,0.0014367816091954023
maneuver,1,0.0014367816091954023
concerned,1,0.0014367816091954023
heavily,1,0.0014367816091954023
dependent,1,0.0014367816091954023
aid,1,0.0014367816091954023
undercut,1,0.0014367816091954023
support,1,0.0014367816091954023
resulted,1,0.0014367816091954023
improvement,1,0.0014367816091954023
breakup,2,0.0028735632183908046
constituent,1,0.0014367816091954023
republics,2,0.0028735632183908046
macroeconomic,1,0.0014367816091954023
cities,1,0.0014367816091954023
moscow,1,0.0014367816091954023
st,1,0.0014367816091954023
petersburg,1,0.0014367816091954023
vladivostok,1,0.0014367816091954023
looking,1,0.0014367816091954023
free,1,0.0014367816091954023
trade,2,0.0028735632183908046
zones,1,0.0014367816091954023
investment,1,0.0014367816091954023
technology,1,0.0014367816091954023
transfer,1,0.0014367816091954023
market,1,0.0014367816091954023
economy,1,0.0014367816091954023
afn,7,0.010057471264367816
emerged,1,0.0014367816091954023
months,1,0.0014367816091954023
continues,1,0.0014367816091954023
leaving,1,0.0014367816091954023
chaos,1,0.0014367816091954023
wake,3,0.004310344827586207
potential,3,0.004310344827586207
consequences,1,0.0014367816091954023
dismantling,1,0.0014367816091954023
formed,1,0.0014367816091954023
commonwealth,1,0.0014367816091954023
independent,1,0.0014367816091954023
distinct,1,0.0014367816091954023
separate,1,0.0014367816091954023
matters,1,0.0014367816091954023
culture,1,0.0014367816091954023
compares,1,0.0014367816091954023
contrasts,1,0.0014367816091954023
leaders,2,0.0028735632183908046
believers,1,0.0014367816091954023
basic,1,0.0014367816091954023
tenets,1,0.0014367816091954023
marxist,1,0.0014367816091954023
doctrine,1,0.0014367816091954023
brought,1,0.0014367816091954023
unique,1,0.0014367816091954023
ideological,1,0.0014367816091954023
perspective,1,0.0014367816091954023
administrations,1,0.0014367816091954023
historical,1,0.0014367816091954023
patterns,1,0.0014367816091954023
affected,1,0.0014367816091954023
situation,2,0.0028735632183908046
ukraine,1,0.0014367816091954023
assessment,2,0.0028735632183908046
harmony,1,0.0014367816091954023
cooperation,2,0.0028735632183908046
latvia,3,0.004310344827586207
latvian,5,0.007183908045977011
dissolution,2,0.0028735632183908046
profiles,1,0.0014367816091954023
process,1,0.0014367816091954023
achieved,1,0.0014367816091954023
current,2,0.0028735632183908046
relationship,2,0.0028735632183908046
mutual,1,0.0014367816091954023
concern,1,0.0014367816091954023
centers,1,0.0014367816091954023
related,1,0.0014367816091954023
issues,1,0.0014367816091954023
ties,1,0.0014367816091954023
emergence,1,0.0014367816091954023
ethnic,1,0.0014367816091954023
nationalism,1,0.0014367816091954023
entire,1,0.0014367816091954023
geopolitical,1,0.0014367816091954023
region,1,0.0014367816091954023
recognition,1,0.0014367816091954023
le,1,0.0014367816091954023
democratic,1,0.0014367816091954023
movement,1,0.0014367816091954023
opponents,1,0.0014367816091954023
yeltsin,1,0.0014367816091954023
programs,1,0.0014367816091954023
fear,1,0.0014367816091954023
adopt,1,0.0014367816091954023
form,1,0.0014367816091954023
democracy,1,0.0014367816091954023
lead,1,0.0014367816091954023
severe,1,0.0014367816091954023
contradictions,1,0.0014367816091954023
especially,1,0.0014367816091954023
concerning,1,0.0014367816091954023
sees,1,0.0014367816091954023
destruction,1,0.0014367816091954023
warsaw,1,0.0014367816091954023
pact,1,0.0014367816091954023
structures,1,0.0014367816091954023
exerted,1,0.0014367816091954023
power,1,0.0014367816091954023
nagorno,2,0.0028735632183908046
karabakh,2,0.0028735632183908046
armenian,2,0.0028735632183908046
international,1,0.0014367816091954023
reported,1,0.0014367816091954023
conflicts,1,0.0014367816091954023
ongoing,1,0.0014367816091954023
mountainous,1,0.0014367816091954023
regions,1,0.0014367816091954023
azerbaijan,1,0.0014367816091954023
newly,1,0.0014367816091954023
liberated,1,0.0014367816091954023
summary,1,0.0014367816091954023
articles,2,0.0028735632183908046
reviews,1,0.0014367816091954023
appearing,1,0.0014367816091954023
naval,2,0.0028735632183908046
institute,1,0.0014367816091954023
proceedings,1,0.0014367816091954023
forces,1,0.0014367816091954023
strength,1,0.0014367816091954023
combat,1,0.0014367816091954023
readiness,1,0.0014367816091954023
khrushchev,1,0.0014367816091954023
agricultural,2,0.0028735632183908046
prosperity,1,0.0014367816091954023
describes,1,0.0014367816091954023
detail,1,0.0014367816091954023
status,1,0.0014367816091954023
american,1,0.0014367816091954023
provides,1,0.0014367816091954023
insight,1,0.0014367816091954023
tis,1,0.0014367816091954023
focuses,1,0.0014367816091954023
primarily,1,0.0014367816091954023
fo,1,0.0014367816091954023
experienced,1,0.0014367816091954023
start,1,0.0014367816091954023
