term,count,tf
termpaper,4,0.012422360248447204
literature,6,0.018633540372670808
nonfiction,2,0.006211180124223602
termpapers,1,0.003105590062111801
term,2,0.006211180124223602
papers,1,0.003105590062111801
paper,5,0.015527950310559006
essay,1,0.003105590062111801
theme,1,0.003105590062111801
thesis,1,0.003105590062111801
book,5,0.015527950310559006
report,1,0.003105590062111801
study,1,0.003105590062111801
critical,1,0.003105590062111801
analysis,4,0.012422360248447204
subject,1,0.003105590062111801
index,1,0.003105590062111801
anthropology,1,0.003105590062111801
architecture,1,0.003105590062111801
art,3,0.009316770186335404
black,1,0.003105590062111801
studies,3,0.009316770186335404
business,1,0.003105590062111801
ecology,1,0.003105590062111801
economics,1,0.003105590062111801
education,1,0.003105590062111801
film,1,0.003105590062111801
healthcare,1,0.003105590062111801
history,1,0.003105590062111801
law,1,0.003105590062111801
linguistics,1,0.003105590062111801
mass,1,0.003105590062111801
media,1,0.003105590062111801
medicine,1,0.003105590062111801
music,1,0.003105590062111801
philosophy,1,0.003105590062111801
political,1,0.003105590062111801
science,7,0.021739130434782608
psychology,1,0.003105590062111801
religion,1,0.003105590062111801
shakespeare,1,0.003105590062111801
sociology,1,0.003105590062111801
sports,1,0.003105590062111801
recreation,1,0.003105590062111801
urban,1,0.003105590062111801
women,1,0.003105590062111801
specific,1,0.003105590062111801
click,2,0.006211180124223602
catalog,1,0.003105590062111801
button,1,0.003105590062111801
title,2,0.006211180124223602
description,1,0.003105590062111801
yr,1,0.003105590062111801
written,1,0.003105590062111801
pgs,1,0.003105590062111801
pages,1,0.003105590062111801
fn,1,0.003105590062111801
footnotes,1,0.003105590062111801
sources,1,0.003105590062111801
price,1,0.003105590062111801
mystery,1,0.003105590062111801
heroism,1,0.003105590062111801
discusses,6,0.018633540372670808
function,2,0.006211180124223602
imagery,1,0.003105590062111801
sound,1,0.003105590062111801
library,1,0.003105590062111801
congress,1,0.003105590062111801
classifications,1,0.003105590062111801
listings,1,0.003105590062111801
subjects,1,0.003105590062111801
base,1,0.003105590062111801
values,1,0.003105590062111801
geography,1,0.003105590062111801
washington,1,0.003105590062111801
irving,1,0.003105590062111801
examines,2,0.006211180124223602
diversified,1,0.003105590062111801
settings,1,0.003105590062111801
york,1,0.003105590062111801
england,1,0.003105590062111801
spain,1,0.003105590062111801
author,1,0.003105590062111801
set,1,0.003105590062111801
legendary,1,0.003105590062111801
stories,1,0.003105590062111801
president,1,0.003105590062111801
white,1,0.003105590062111801
books,2,0.006211180124223602
foundation,1,0.003105590062111801
overview,1,0.003105590062111801
elitism,1,0.003105590062111801
poor,1,0.003105590062111801
inner,1,0.003105590062111801
company,1,0.003105590062111801
communications,2,0.006211180124223602
suggestions,1,0.003105590062111801
proposed,1,0.003105590062111801
solutions,1,0.003105590062111801
helter,1,0.003105590062111801
skelter,1,0.003105590062111801
review,3,0.009316770186335404
seeks,1,0.003105590062111801
explain,1,0.003105590062111801
detail,1,0.003105590062111801
events,2,0.006211180124223602
murder,2,0.006211180124223602
trail,1,0.003105590062111801
charles,2,0.006211180124223602
family,2,0.006211180124223602
tate,1,0.003105590062111801
la,1,0.003105590062111801
killings,1,0.003105590062111801
los,1,0.003105590062111801
angeles,1,0.003105590062111801
medieval,1,0.003105590062111801
narrative,1,0.003105590062111801
recounting,2,0.006211180124223602
life,3,0.009316770186335404
times,1,0.003105590062111801
france,1,0.003105590062111801
fairly,1,0.003105590062111801
noting,1,0.003105590062111801
inadequacies,1,0.003105590062111801
people,1,0.003105590062111801
feel,1,0.003105590062111801
living,1,0.003105590062111801
jerusalem,1,0.003105590062111801
saul,1,0.003105590062111801
modern,2,0.006211180124223602
israel,1,0.003105590062111801
personalities,1,0.003105590062111801
politics,1,0.003105590062111801
fiction,2,0.006211180124223602
utopianism,2,0.006211180124223602
dream,1,0.003105590062111801
perfect,1,0.003105590062111801
society,3,0.009316770186335404
proposes,1,0.003105590062111801
answers,1,0.003105590062111801
fundamental,1,0.003105590062111801
questions,1,0.003105590062111801
house,2,0.006211180124223602
account,1,0.003105590062111801
intimate,1,0.003105590062111801
lives,1,0.003105590062111801
building,1,0.003105590062111801
relationship,1,0.003105590062111801
architects,1,0.003105590062111801
owners,1,0.003105590062111801
contractors,1,0.003105590062111801
night,1,0.003105590062111801
elie,1,0.003105590062111801
wiesel,2,0.006211180124223602
examination,1,0.003105590062111801
occurred,1,0.003105590062111801
desire,3,0.009316770186335404
writing,1,0.003105590062111801
observes,1,0.003105590062111801
write,1,0.003105590062111801
communicate,1,0.003105590062111801
notes,1,0.003105590062111801
distinction,1,0.003105590062111801
creative,1,0.003105590062111801
writer,1,0.003105590062111801
journalist,1,0.003105590062111801
conflict,1,0.003105590062111801
effectiveness,1,0.003105590062111801
means,1,0.003105590062111801
criticizing,1,0.003105590062111801
looking,1,0.003105590062111801
particular,1,0.003105590062111801
english,1,0.003105590062111801
described,1,0.003105590062111801
effects,1,0.003105590062111801
imaginative,1,0.003105590062111801
unrealistic,1,0.003105590062111801
teenage,1,0.003105590062111801
parent,2,0.006211180124223602
relationships,2,0.006211180124223602
adult,1,0.003105590062111801
treatment,1,0.003105590062111801
teen,1,0.003105590062111801
novels,2,0.006211180124223602
kerr,1,0.003105590062111801
american,1,0.003105590062111801
contemporary,1,0.003105590062111801
writers,1,0.003105590062111801
adults,1,0.003105590062111801
able,1,0.003105590062111801
incorporate,1,0.003105590062111801
love,1,0.003105590062111801
humorous,1,0.003105590062111801
satirical,1,0.003105590062111801
view,1,0.003105590062111801
str,1,0.003105590062111801
afn,1,0.003105590062111801
america,1,0.003105590062111801
criticism,1,0.003105590062111801
reich,3,0.009316770186335404
contention,1,0.003105590062111801
naive,1,0.003105590062111801
incorrect,1,0.003105590062111801
simplistic,1,0.003105590062111801
obsolete,1,0.003105590062111801
assessment,1,0.003105590062111801
flower,1,0.003105590062111801
children,1,0.003105590062111801
particularly,1,0.003105590062111801
capability,1,0.003105590062111801
lead,1,0.003105590062111801
offers,1,0.003105590062111801
rationality,1,0.003105590062111801
ideas,1,0.003105590062111801
space,2,0.006211180124223602
merchants,2,0.006211180124223602
frederik,1,0.003105590062111801
pohl,1,0.003105590062111801
kornbluth,1,0.003105590062111801
closely,1,0.003105590062111801
reflects,1,0.003105590062111801
especially,1,0.003105590062111801
influence,1,0.003105590062111801
advertising,2,0.006211180124223602
powerful,1,0.003105590062111801
deceptive,1,0.003105590062111801
anti,1,0.003105590062111801
environmentalist,1,0.003105590062111801
portrays,1,0.003105590062111801
nightmarish,1,0.003105590062111801
completely,1,0.003105590062111801
fossey,2,0.006211180124223602
gorillas,2,0.006211180124223602
mist,1,0.003105590062111801
thirteen,1,0.003105590062111801
endangered,1,0.003105590062111801
mountain,1,0.003105590062111801
africa,1,0.003105590062111801
mountains,1,0.003105590062111801
urgent,1,0.003105590062111801
conservation,1,0.003105590062111801
experienced,1,0.003105590062111801
start,1,0.003105590062111801
send,1,0.003105590062111801
comments,2,0.006211180124223602
com,1,0.003105590062111801
updated,1,0.003105590062111801
copyright,1,0.003105590062111801
asm,1,0.003105590062111801
rights,1,0.003105590062111801
reserved,1,0.003105590062111801
