term,count,tf
acu,25,0.03531073446327684
ratings,4,0.005649717514124294
descriptions,3,0.00423728813559322
house,8,0.011299435028248588
votes,3,0.00423728813559322
download,1,0.0014124293785310734
self,1,0.0014124293785310734
executable,1,0.0014124293785310734
zip,1,0.0014124293785310734
file,2,0.002824858757062147
includes,1,0.0014124293785310734
vote,4,0.005649717514124294
balanced,2,0.002824858757062147
budget,7,0.009887005649717515
amendment,31,0.043785310734463276
barton,2,0.002824858757062147
substitute,2,0.002824858757062147
propose,3,0.00423728813559322
constitutional,4,0.005649717514124294
balance,3,0.00423728813559322
ratification,1,0.0014124293785310734
require,2,0.002824858757062147
fifths,1,0.0014124293785310734
majority,3,0.00423728813559322
entire,1,0.0014124293785310734
senate,1,0.0014124293785310734
increase,2,0.002824858757062147
taxes,4,0.005649717514124294
engage,1,0.0014124293785310734
deficit,1,0.0014124293785310734
spending,5,0.007062146892655367
raise,1,0.0014124293785310734
public,7,0.009887005649717515
debt,1,0.0014124293785310734
limit,4,0.005649717514124294
simple,1,0.0014124293785310734
waive,1,0.0014124293785310734
requirement,1,0.0014124293785310734
times,1,0.0014124293785310734
war,1,0.0014124293785310734
serious,1,0.0014124293785310734
military,1,0.0014124293785310734
threat,1,0.0014124293785310734
approved,15,0.0211864406779661
january,1,0.0014124293785310734
replaced,1,0.0014124293785310734
stenholm,1,0.0014124293785310734
final,1,0.0014124293785310734
passage,9,0.012711864406779662
vehicle,1,0.0014124293785310734
supported,18,0.025423728813559324
line,1,0.0014124293785310734
item,1,0.0014124293785310734
veto,1,0.0014124293785310734
bill,23,0.03248587570621469
allow,3,0.00423728813559322
president,4,0.005649717514124294
rescind,1,0.0014124293785310734
authority,1,0.0014124293785310734
cancel,1,0.0014124293785310734
targeted,1,0.0014124293785310734
tax,6,0.00847457627118644
benefits,1,0.0014124293785310734
days,2,0.002824858757062147
enactment,1,0.0014124293785310734
congress,2,0.002824858757062147
pass,2,0.002824858757062147
restoring,1,0.0014124293785310734
