term,count,tf
termpaper,4,0.0022701475595913734
philosophy,18,0.01021566401816118
ancient,7,0.003972758229284903
greek,9,0.00510783200908059
termpapers,1,0.0005675368898978433
term,2,0.0011350737797956867
papers,1,0.0005675368898978433
paper,5,0.0028376844494892167
essay,4,0.0022701475595913734
theme,1,0.0005675368898978433
thesis,1,0.0005675368898978433
book,7,0.003972758229284903
report,1,0.0005675368898978433
study,4,0.0022701475595913734
critical,1,0.0005675368898978433
analysis,14,0.007945516458569807
subject,1,0.0005675368898978433
index,1,0.0005675368898978433
anthropology,1,0.0005675368898978433
architecture,1,0.0005675368898978433
art,9,0.00510783200908059
black,1,0.0005675368898978433
studies,3,0.00170261066969353
business,1,0.0005675368898978433
ecology,1,0.0005675368898978433
economics,1,0.0005675368898978433
education,22,0.012485811577752554
film,1,0.0005675368898978433
healthcare,1,0.0005675368898978433
history,1,0.0005675368898978433
law,1,0.0005675368898978433
linguistics,1,0.0005675368898978433
literature,3,0.00170261066969353
mass,1,0.0005675368898978433
media,1,0.0005675368898978433
medicine,1,0.0005675368898978433
music,2,0.0011350737797956867
political,12,0.00681044267877412
science,3,0.00170261066969353
psychology,1,0.0005675368898978433
religion,4,0.0022701475595913734
shakespeare,1,0.0005675368898978433
sociology,1,0.0005675368898978433
sports,1,0.0005675368898978433
recreation,1,0.0005675368898978433
urban,1,0.0005675368898978433
women,2,0.0011350737797956867
specific,4,0.0022701475595913734
click,2,0.0011350737797956867
catalog,1,0.0005675368898978433
button,1,0.0005675368898978433
title,2,0.0011350737797956867
description,2,0.0011350737797956867
yr,1,0.0005675368898978433
written,3,0.00170261066969353
pgs,1,0.0005675368898978433
pages,1,0.0005675368898978433
fn,1,0.0005675368898978433
footnotes,1,0.0005675368898978433
sources,2,0.0011350737797956867
price,1,0.0005675368898978433
views,21,0.01191827468785471
plato,137,0.07775255391600454
socrates,46,0.026106696935300794
evil,4,0.0022701475595913734
discusses,15,0.00851305334846765
view,8,0.004540295119182747
skinner,1,0.0005675368898978433
aristotle,32,0.018161180476730987
life,10,0.0056753688989784334
looks,2,0.0011350737797956867
philosophical,4,0.0022701475595913734
ideals,5,0.0028376844494892167
attention,1,0.0005675368898978433
retaliation,1,0.0005675368898978433
rendering,1,0.0005675368898978433
suffered,1,0.0005675368898978433
aesthetic,2,0.0011350737797956867
theories,9,0.00510783200908059
deals,2,0.0011350737797956867
aesthetics,1,0.0005675368898978433
relationship,3,0.00170261066969353
god,6,0.00340522133938706
beauty,1,0.0005675368898978433
harmony,1,0.0005675368898978433
similarities,1,0.0005675368898978433
concepts,7,0.003972758229284903
consequences,2,0.0011350737797956867
justice,18,0.01021566401816118
republic,25,0.014188422247446084
light,2,0.0011350737797956867
real,2,0.0011350737797956867
world,4,0.0022701475595913734
opposed,1,0.0005675368898978433
utopian,1,0.0005675368898978433
expression,1,0.0005675368898978433
argument,2,0.0011350737797956867
immortality,13,0.0073779795686719635
examined,1,0.0005675368898978433
dialogue,14,0.007945516458569807
phaedo,8,0.004540295119182747
crito,3,0.00170261066969353
platonian,2,0.0011350737797956867
nature,19,0.010783200908059024
development,7,0.003972758229284903
influence,7,0.003972758229284903
politics,6,0.00340522133938706
formation,1,0.0005675368898978433
