term,count,tf
lcswma,2,0.005012531328320802
licensing,6,0.015037593984962405
compliance,7,0.017543859649122806
page,2,0.005012531328320802
htm,1,0.002506265664160401
lancaster,7,0.017543859649122806
county,9,0.022556390977443608
solid,8,0.020050125313283207
waste,31,0.07769423558897243
management,3,0.007518796992481203
authority,22,0.05513784461152882
pennsylvania,2,0.005012531328320802
information,3,0.007518796992481203
building,1,0.002506265664160401
designed,1,0.002506265664160401
facilities,11,0.02756892230576441
challenge,1,0.002506265664160401
operating,3,0.007518796992481203
developed,1,0.002506265664160401
comprehensive,1,0.002506265664160401
enforcement,1,0.002506265664160401
reporting,2,0.005012531328320802
program,2,0.005012531328320802
ensure,2,0.005012531328320802
safe,1,0.002506265664160401
efficient,2,0.005012531328320802
operation,3,0.007518796992481203
protect,1,0.002506265664160401
environment,1,0.002506265664160401
officers,4,0.010025062656641603
check,1,0.002506265664160401
manifests,2,0.005012531328320802
loads,3,0.007518796992481203
unacceptable,4,0.010025062656641603
materials,6,0.015037593984962405
enter,1,0.002506265664160401
system,3,0.007518796992481203
established,1,0.002506265664160401
set,1,0.002506265664160401
rules,4,0.010025062656641603
regulations,7,0.017543859649122806
govern,1,0.002506265664160401
collection,1,0.002506265664160401
transportation,1,0.002506265664160401
recyclable,2,0.005012531328320802
updates,1,0.002506265664160401
reflect,1,0.002506265664160401
changes,1,0.002506265664160401
facility,4,0.010025062656641603
department,1,0.002506265664160401
environmental,1,0.002506265664160401
protection,1,0.002506265664160401
fee,1,0.002506265664160401
structures,1,0.002506265664160401
commercial,2,0.005012531328320802
haulers,6,0.015037593984962405
obtain,2,0.005012531328320802
license,2,0.005012531328320802
vehicles,5,0.012531328320802004
roll,1,0.002506265664160401
containers,3,0.007518796992481203
trailers,1,0.002506265664160401
approximately,1,0.002506265664160401
companies,2,0.005012531328320802
haul,3,0.007518796992481203
homes,2,0.005012531328320802
offices,1,0.002506265664160401
factories,1,0.002506265664160401
schools,1,0.002506265664160401
additional,1,0.002506265664160401
customers,1,0.002506265664160401
licensed,1,0.002506265664160401
sludge,1,0.002506265664160401
product,1,0.002506265664160401
wastewater,1,0.002506265664160401
treatment,1,0.002506265664160401
tanks,1,0.002506265664160401
trash,1,0.002506265664160401
collect,1,0.002506265664160401
deliver,2,0.005012531328320802
separate,1,0.002506265664160401
processing,1,0.002506265664160401
sale,1,0.002506265664160401
wishing,1,0.002506265664160401
licenses,4,0.010025062656641603
proof,1,0.002506265664160401
liability,1,0.002506265664160401
insurance,2,0.005012531328320802
vehicle,1,0.002506265664160401
compensation,1,0.002506265664160401
agree,1,0.002506265664160401
abide,1,0.002506265664160401
displayed,1,0.002506265664160401
monitor,1,0.002506265664160401
service,1,0.002506265664160401
standards,1,0.002506265664160401
example,1,0.002506265664160401
hauler,5,0.012531328320802004
violates,1,0.002506265664160401
operates,1,0.002506265664160401
impose,1,0.002506265664160401
fines,1,0.002506265664160401
revoke,1,0.002506265664160401
describe,1,0.002506265664160401
types,2,0.005012531328320802
accept,2,0.005012531328320802
speaking,1,0.002506265664160401
dispose,1,0.002506265664160401
municipal,2,0.005012531328320802
refuse,1,0.002506265664160401
created,2,0.005012531328320802
businesses,1,0.002506265664160401
including,1,0.002506265664160401
construction,1,0.002506265664160401
debris,1,0.002506265664160401
residual,1,0.002506265664160401
manufacturing,1,0.002506265664160401
process,1,0.002506265664160401
generated,2,0.005012531328320802
falls,1,0.002506265664160401
categories,1,0.002506265664160401
hazardous,1,0.002506265664160401
explosives,1,0.002506265664160401
liquid,1,0.002506265664160401
radioactive,1,0.002506265664160401
suited,1,0.002506265664160401
problematic,1,0.002506265664160401
dangerous,1,0.002506265664160401
landfill,3,0.007518796992481203
wastes,4,0.010025062656641603
stations,1,0.002506265664160401
trained,1,0.002506265664160401
delivery,2,0.005012531328320802
inspect,1,0.002506265664160401
incoming,1,0.002506265664160401
watch,1,0.002506265664160401
dumped,1,0.002506265664160401
transfer,2,0.005012531328320802
station,2,0.005012531328320802
resource,2,0.005012531328320802
recovery,2,0.005012531328320802
frey,2,0.005012531328320802
farm,2,0.005012531328320802
removing,1,0.002506265664160401
items,1,0.002506265664160401
hand,1,0.002506265664160401
equipment,1,0.002506265664160401
violation,1,0.002506265664160401
occur,1,0.002506265664160401
returned,1,0.002506265664160401
disposed,1,0.002506265664160401
appropriate,2,0.005012531328320802
written,1,0.002506265664160401
warning,1,0.002506265664160401
fine,1,0.002506265664160401
repeated,1,0.002506265664160401
violations,1,0.002506265664160401
lose,1,0.002506265664160401
disposal,1,0.002506265664160401
privileges,1,0.002506265664160401
charges,1,0.002506265664160401
filed,1,0.002506265664160401
court,1,0.002506265664160401
addition,1,0.002506265664160401
observe,1,0.002506265664160401
permits,1,0.002506265664160401
delivered,3,0.007518796992481203
entering,1,0.002506265664160401
special,1,0.002506265664160401
computer,3,0.007518796992481203
recording,1,0.002506265664160401
requires,1,0.002506265664160401
complete,1,0.002506265664160401
manifest,2,0.005012531328320802
forms,1,0.002506265664160401
load,1,0.002506265664160401
origin,1,0.002506265664160401
municipality,1,0.002506265664160401
generator,1,0.002506265664160401
residential,1,0.002506265664160401
industrial,1,0.002506265664160401
institutional,1,0.002506265664160401
type,1,0.002506265664160401
material,1,0.002506265664160401
enters,1,0.002506265664160401
scales,1,0.002506265664160401
record,1,0.002506265664160401
weight,1,0.002506265664160401
tonnage,1,0.002506265664160401
records,2,0.005012531328320802
computerized,1,0.002506265664160401
customer,1,0.002506265664160401
billing,1,0.002506265664160401
tracking,1,0.002506265664160401
accumulating,1,0.002506265664160401
data,1,0.002506265664160401
weights,1,0.002506265664160401
sources,1,0.002506265664160401
keeping,1,0.002506265664160401
accurate,1,0.002506265664160401
enables,1,0.002506265664160401
plan,1,0.002506265664160401
build,1,0.002506265664160401
appropriately,1,0.002506265664160401
sized,1,0.002506265664160401
develop,1,0.002506265664160401
reduction,1,0.002506265664160401
recycling,1,0.002506265664160401
programs,1,0.002506265664160401
return,1,0.002506265664160401
home,1,0.002506265664160401
