Term,DocId,TfIdf
termpaper,296,0.02151807878441456
law,296,0.038580090482269014
rehabilitation,296,0.03409779944235741
termpapers,296,0.00537951969610364
term,296,0.008168666547805205
papers,296,0.004948483090901278
paper,296,0.02335426461058229
essay,296,0.005346859453727698
theme,296,0.0053145087917668
thesis,296,0.010693718907455395
book,296,0.004540071815283228
report,296,0.0039092708357198365
study,296,0.012949792960735272
critical,296,0.004834706912513593
analysis,296,0.009288585431659162
subject,296,0.004106861205750221
index,296,0.004084333273902604
anthropology,296,0.005346859453727698
architecture,296,0.0051880880693082705
art,296,0.00456583019629136
black,296,0.004540071815283228
studies,296,0.013242353088148818
business,296,0.0038249957074250533
ecology,296,0.005346859453727698
economics,296,0.005066183350529842
education,296,0.012949792960735272
film,296,0.005006825866871585
healthcare,296,0.0053145087917668
history,296,0.013242353088148818
linguistics,296,0.0053145087917668
literature,296,0.010253182926994163
mass,296,0.004540071815283228
media,296,0.0036624426392023405
medicine,296,0.004948483090901278
music,296,0.0050363755690665145
philosophy,296,0.0051880880693082705
political,296,0.003952201833012875
science,296,0.00897826205912157
psychology,296,0.005250713115957405
religion,296,0.005066183350529842
shakespeare,296,0.00537951969610364
sociology,296,0.0053145087917668
sports,296,0.005126591463497082
recreation,296,0.005219256955189746
urban,296,0.005126591463497082
women,296,0.0049196814914273385
specific,296,0.0043894752114984545
click,296,0.009896966181802556
catalog,296,0.0053145087917668
button,296,0.005126591463497082
title,296,0.009341705844232915
description,296,0.004948483090901278
yr,296,0.005250713115957405
written,296,0.004540071815283228
pgs,296,0.0053145087917668
pages,296,0.0046708529221164575
fn,296,0.0051880880693082705
footnotes,296,0.005346859453727698
sources,296,0.0047246015807107895
price,296,0.004365009377100461
community,296,0.011449115275288295
treatment,296,0.006405408697085513
centers,296,0.033019022831526426
discusses,296,0.016237486503789453
pros,296,0.011006340943842143
cons,296,0.011006340943842143
programs,296,0.018824882615281816
including,296,0.003682343391116312
parole,296,0.04721316304777105
guidance,296,0.012223661571619391
child,296,0.00774520973214441
care,296,0.007431873386570611
noting,296,0.007553778105349037
psychologists,296,0.015737721015923682
role,296,0.010564923792749712
sociological,296,0.010110899768185178
development,296,0.014012558766349372
current,296,0.015943526375300398
status,296,0.012465126385169284
employment,296,0.018804465988395996
offenders,296,0.015115463142906769
based,296,0.004751796698967366
correction,296,0.014133613066279532
focuses,296,0.0076164031519981735
probation,296,0.11318995883016646
personnel,296,0.00872705980877165
administration,296,0.006450023309943372
offender,296,0.014133613066279532
dealing,296,0.007680198827807567
historical,296,0.012900046619886744
perspectives,296,0.011365933147452472
definition,296,0.007879068821404754
examination,296,0.006028132675243111
departments,296,0.013046740263827196
related,296,0.00610844154012432
rehab,296,0.013731623183493243
developed,296,0.007372515902912355
alternative,296,0.008163647691503906
correctional,296,0.0164993031023203
institutions,296,0.00839382271128388
ideology,296,0.02167964322441172
crime,296,0.008906731254114385
leon,296,0.012223661571619391
traces,296,0.008640650907801375
modern,296,0.006495228861991225
penal,296,0.013372030979882913
eighteenth,296,0.031475442031847364
century,296,0.02284920945599452
europe,296,0.007314173126942046
international,296,0.005066183350529842
court,296,0.013967255291495577
justice,296,0.008018393034784464
italy,296,0.018192778898364
bolivia,296,0.027463246366986487
treaty,296,0.010384083070825232
dispute,296,0.01156101305816902
treaties,296,0.015115463142906769
cited,296,0.013046740263827196
support,296,0.010693718907455395
side,296,0.008090247673684917
contention,296,0.015115463142906769
explains,296,0.011006340943842143
ruling,296,0.010681050227786428
explanation,296,0.009622500984428614
growth,296,0.007090291616751559
common,296,0.02211754770873706
america,296,0.006634553075370935
american,296,0.0042688630393301645
legal,296,0.025271567476214576
mirror,296,0.014589351607660157
social,296,0.019564483649388304
economic,296,0.005872970988974314
change,296,0.01221688308024864
opposed,296,0.009738205938953123
attitude,296,0.009096389449182
examines,296,0.02151807878441456
survey,296,0.009000243111411704
attitudes,296,0.009195323022128252
nature,296,0.006495228861991225
criminal,296,0.01800048622282341
procedure,296,0.02022179953637036
england,296,0.009622500984428614
english,296,0.007314173126942046
hay,296,0.015115463142906769
theories,296,0.007811483062714722
variation,296,0.015737721015923682
space,296,0.0076164031519981735
analyzes,296,0.006317891869053644
views,296,0.006880196418801273
korean,296,0.027463246366986487
labor,296,0.023844060122755417
human,296,0.005797957655463136
rights,296,0.007649991414850107
korea,296,0.01156101305816902
eastern,296,0.00839382271128388
concepts,296,0.009195323022128252
contract,296,0.010244758857445524
paternalism,296,0.018864993138361076
influenced,296,0.010529337727544677
formulations,296,0.018864993138361076
observes,296,0.00610844154012432
master,296,0.010839821612205858
servant,296,0.0164993031023203
relationship,296,0.005797957655463136
afn,296,0.01123467024980448
behavior,296,0.01647732205003017
modification,296,0.02549954621373201
perspective,296,0.00831536019174566
argues,296,0.010839821612205858
moral,296,0.009982093188038943
considerations,296,0.010244758857445524
decision,296,0.006829632986087485
techniques,296,0.015107556210698075
judiciary,296,0.0164993031023203
prepared,296,0.010681050227786428
define,296,0.01118140338202491
acceptable,296,0.011767923030238764
unacceptable,296,0.015737721015923682
ethics,296,0.022731866294904944
officer,296,0.02236280676404982
standards,296,0.016036786069568928
codes,296,0.013046740263827196
applied,296,0.008815713345984142
profession,296,0.010384083070825232
client,296,0.009982093188038943
confidentiality,296,0.014589351607660157
ethical,296,0.010529337727544677
conduct,296,0.010529337727544677
professional,296,0.00774520973214441
liability,296,0.010529337727544677
immunity,296,0.01748115317894754
outside,296,0.008906731254114385
corruption,296,0.010839821612205858
experienced,296,0.004948483090901278
start,296,0.004365009377100461
send,296,0.0043894752114984545
comments,296,0.009341705844232915
com,296,0.003377070147594377
updated,296,0.004316597653578424
copyright,296,0.0033048352971095877
asm,296,0.0053145087917668
communications,296,0.004414117696049606
reserved,296,0.004463942950046714
