Term,DocId,TfIdf
services,134,0.10318408904252224
sample,134,0.13060016923685644
reports,134,0.09288676552048644
advantages,134,0.04540137681055432
overview,134,0.033108061091708
quick,134,0.056456280434058724
start,134,0.021315795791507247
home,134,0.01807986221749129
click,134,0.024165092427234573
download,134,0.06530008461842822
reader,134,0.058542332816625485
list,134,0.0819796684802059
composites,134,0.18424809965132646
following,134,0.028313359884178317
full,134,0.03194208461492616
disclosure,134,0.0712446670174071
independent,134,0.035437426797960636
accountant,134,0.07685253762776065
verification,134,0.06901914380699839
report,134,0.01909027258109854
examined,134,0.04591423778833355
performance,134,0.03986581289351074
value,134,0.034103381670068364
composite,134,0.0712446670174071
mandate,134,0.1611431936326616
quarterly,134,0.1537050752555213
asset,134,0.13060016923685644
weighted,134,0.14762769002905612
returns,134,0.11291256086811745
gross,134,0.11938442801614935
management,134,0.061704743921090585
fees,134,0.17562699844987648
quote,134,0.06705609321272532
sheet,134,0.06901914380699839
determined,134,0.05293446220627194
ashland,134,0.1424893340348142
accounting,134,0.10586892441254388
client,134,0.04874588840159017
copyright,134,0.016138612367551822
info,134,0.037822440858638534
aascpa,134,0.08536629802386049
com,134,0.016491359220752545
