Term,DocId,TfIdf
termpaper,279,0.002749584423826196
history,279,0.013536884273275549
renaissance,279,0.022555613483601997
termpapers,279,0.0006873961059565488
term,279,0.0010437938501992698
papers,279,0.000632318162073299
paper,279,0.0029842126170521624
essay,279,0.002732891094535048
theme,279,0.0006790889995585139
thesis,279,0.0006832227736337619
book,279,0.0023205251493728487
report,279,0.0004995274116292684
study,279,0.0033094542847757827
critical,279,0.0012355596383484366
analysis,279,0.00890172982384257
subject,279,0.0005247755487504647
index,279,0.0005218969250996349
anthropology,279,0.0006832227736337619
architecture,279,0.0006629349342814317
art,279,0.0017502680953075036
black,279,0.0005801312873432122
studies,279,0.0022561473788792587
business,279,0.0009775174376585617
ecology,279,0.0006832227736337619
economics,279,0.0006473579248605513
education,279,0.0005515757141292973
film,279,0.0006397732136909616
healthcare,279,0.0006790889995585139
law,279,0.0017926442550536923
linguistics,279,0.0006790889995585139
literature,279,0.0019652306569620296
mass,279,0.0005801312873432122
media,279,0.00046798765516192157
medicine,279,0.000632318162073299
music,279,0.002574196322261648
philosophy,279,0.003314674671407158
political,279,0.01060527600459146
science,279,0.002294488254097357
psychology,279,0.0013418743506110073
religion,279,0.0025894316994422052
shakespeare,279,0.0006873961059565488
sociology,279,0.0006790889995585139
sports,279,0.00065507688565401
recreation,279,0.0006669177007721744
urban,279,0.00131015377130802
women,279,0.0025145515516584557
specific,279,0.001121776046200652
click,279,0.001264636324146598
catalog,279,0.0006790889995585139
button,279,0.00065507688565401
title,279,0.0011936850468208654
description,279,0.0018969544862198968
yr,279,0.0006709371753055038
written,279,0.0017403938620296365
pgs,279,0.0006790889995585139
pages,279,0.0005968425234104327
fn,279,0.0006629349342814317
footnotes,279,0.0006832227736337619
sources,279,0.0012074210755763292
price,279,0.0005577617738728456
factors,279,0.015520605471403841
fall,279,0.00402715597849384
ottoman,279,0.013402471560658429
empire,279,0.024288953443465364
examines,279,0.016497506542957174
major,279,0.005399952326691089
internal,279,0.005122959352795132
external,279,0.008714047306245724
contributing,279,0.007261706088538102
demise,279,0.01352019838905442
underlying,279,0.0013851145801902821
process,279,0.0015304684269037555
economic,279,0.010506291756115407
growth,279,0.00362399554070337
western,279,0.006108843111411001
society,279,0.0022659665944626244
ad,279,0.0011041041064046243
abstract,279,0.0031238838556340875
peoples,279,0.0031238838556340875
empires,279,0.006701235780329214
west,279,0.0020748292828653768
africa,279,0.009503995145689522
various,279,0.0025145515516584557
tribes,279,0.0021082842603488217
comprising,279,0.003862913825444121
ghana,279,0.0021082842603488217
mali,279,0.0024105726077365
zaire,279,0.0021082842603488217
eastern,279,0.003217693049811832
fronts,279,0.004216568520697643
world,279,0.010970305624420685
war,279,0.022604441732976925
compares,279,0.0021054755170775573
strategy,279,0.008832832851236995
tactics,279,0.0055404583207611284
campaigns,279,0.0012919728007319048
closely,279,0.001364826740837952
resembled,279,0.0024105726077365
kind,279,0.0011749802204463926
warfare,279,0.0016671150882256298
anticipated,279,0.0016291685653343829
clausewitz,279,0.0024105726077365
moltke,279,0.00813858286537253
conforming,279,0.0021082842603488217
model,279,0.001979368906688453
believing,279,0.0018642302752047216
th,279,0.002904682435415242
afn,279,0.010048978928194063
comparison,279,0.004843808942780771
safavid,279,0.005425721910248356
contrasts,279,0.002459130212331081
administrative,279,0.002690881774243864
structures,279,0.0011879993932111905
created,279,0.0008923693415630625
middle,279,0.009011788958999926
east,279,0.008791528786344408
centuries,279,0.0063770445924783295
age,279,0.0064404771659332715
imperialism,279,0.015378127210619815
brief,279,0.0037985850889929174
overview,279,0.006064276344752446
analyzes,279,0.006458411923707695
describes,279,0.001962754693892384
impact,279,0.006246585390941435
european,279,0.012981874622890072
colonial,279,0.004595560360659654
expansion,279,0.0022302909062102863
colonies,279,0.0021082842603488217
nations,279,0.003645795419469594
examination,279,0.005391932017847194
particular,279,0.0018259535848710407
attention,279,0.0010155995952852652
effect,279,0.002357282462673102
period,279,0.009816062757193688
politics,279,0.0060935975717115905
powers,279,0.0012443499084663172
describe,279,0.0014287619672626686
salient,279,0.004216568520697643
characteristics,279,0.0011381039064350265
entire,279,0.0012152651398231985
era,279,0.0066246246384277455
romantic,279,0.0033342301764512595
movement,279,0.007315713951457186
observes,279,0.01014699251039404
reaction,279,0.0012014192181857885
enlightment,279,0.0048211452154729995
manifested,279,0.0018642302752047216
arts,279,0.0012919728007319048
name,279,0.0009200681665618963
romanticism,279,0.0018059959129611445
context,279,0.0023499604408927853
highlighting,279,0.0019314569127220605
features,279,0.002519307160858732
rationale,279,0.0015942611481195824
studying,279,0.0017086808011799802
pre,279,0.0021656524656052077
modern,279,0.00912957811696368
national,279,0.0011734782790218821
stirrings,279,0.0048211452154729995
nationalism,279,0.012254827628425748
nationalist,279,0.003509259130190598
preliminary,279,0.0018642302752047216
contemporary,279,0.004062398381141061
movements,279,0.002402838436371577
europe,279,0.013084491132453671
freedom,279,0.003738426037843907
freedoms,279,0.0018059959129611445
emerged,279,0.0033342301764512595
scientists,279,0.0015619419278170435
philosophers,279,0.003258337130668765
representing,279,0.001259653580429366
opportunity,279,0.0022302909062102863
explore,279,0.0017086808011799802
ideas,279,0.0029441320408385746
rulers,279,0.0024105726077365
nobility,279,0.0020109691485676573
game,279,0.0015037075655734665
russia,279,0.011304738732943673
britain,279,0.010472618736089102
india,279,0.010918613926703616
british,279,0.017842327249682287
occuring,279,0.0040219382971353156
battle,279,0.005459306963351808
bengal,279,0.0048211452154729995
led,279,0.0033123123192138728
domination,279,0.005592690825614164
provinces,279,0.0024105726077365
constant,279,0.0017086808011799802
threat,279,0.0013090773420111378
applying,279,0.0015318534535532185
gustavson,279,0.0048211452154729995
welsh,279,0.0024105726077365
response,279,0.0031582132756163357
attempts,279,0.0010155995952852652
apply,279,0.0012152651398231985
analytical,279,0.0016671150882256298
techniques,279,0.0009652232816691096
united,279,0.0013499880816727722
philippine,279,0.0022337452601097385
american,279,0.0032728570532675233
richard,279,0.0025839456014638096
welch,279,0.0019314569127220605
revolution,279,0.02952005616732518
sociopolitical,279,0.001754629565095299
intellectual,279,0.0040363226613657965
reactions,279,0.0014287619672626686
foreign,279,0.0022084483344262753
rule,279,0.007851018775569533
noting,279,0.0019304465633382195
imperialist,279,0.0022337452601097385
china,279,0.003187615180350822
iran,279,0.002812784907584604
military,279,0.0059343516605258545
regimes,279,0.0022337452601097385
communist,279,0.0030203669838703797
mao,279,0.0019314569127220605
tse,279,0.0021082842603488217
tung,279,0.0020109691485676573
winston,279,0.006324852781046466
churchill,279,0.0060329074457029725
contribution,279,0.002729653481675904
gallipoli,279,0.005425721910248356
campaign,279,0.005168867353662626
staff,279,0.0009732255226931817
insistence,279,0.0021082842603488217
quality,279,0.0020675469414650517
troops,279,0.0012919728007319048
ill,279,0.0015037075655734665
fated,279,0.0024105726077365
allied,279,0.005001345264676889
expedition,279,0.0024105726077365
april,279,0.0009732255226931817
social,279,0.013124756639193876
origins,279,0.00429025739974911
dictatorship,279,0.001754629565095299
democracy,279,0.0010828262328026039
lord,279,0.0016671150882256298
peasant,279,0.0060329074457029725
moore,279,0.002904682435415242
jr,279,0.0012443499084663172
summarizes,279,0.0015942611481195824
arguments,279,0.001345440887121932
comparative,279,0.0012152651398231985
seen,279,0.0027389303773065602
emphasis,279,0.0010337734707325256
theory,279,0.0028261846832359177
historical,279,0.012362779087309692
development,279,0.00656526775751476
socioeconomic,279,0.0018059959129611445
system,279,0.0016732853216185368
hobsbawm,279,0.005425721910248356
purpose,279,0.0009200681665618963
critique,279,0.003645795419469594
