Term,DocId,TfIdf
termpaper,327,0.020207682961004697
philosophy,327,0.03410502766074122
eastern,327,0.023647981292367087
termpapers,327,0.005051920740251174
term,327,0.0076712157003427095
papers,327,0.004647133159083571
paper,327,0.021932049778527595
essay,327,0.0050212494228917175
theme,327,0.004990868833293821
thesis,327,0.0050212494228917175
book,327,0.008527186165884522
report,327,0.003671206265595872
study,327,0.012161183774023832
critical,327,0.004540285658225906
analysis,327,0.00872293439575684
subject,327,0.003856763888733381
index,327,0.0038356078501713547
anthropology,327,0.0050212494228917175
architecture,327,0.004872146808677317
art,327,0.03001447991215891
black,327,0.004263593082942261
studies,327,0.012435927739832065
business,327,0.003592063276524169
ecology,327,0.0050212494228917175
economics,327,0.0047576657746962936
education,327,0.00810745584934922
film,327,0.0047019230095941495
healthcare,327,0.004990868833293821
history,327,0.012435927739832065
law,327,0.003293696535927977
linguistics,327,0.004990868833293821
literature,327,0.004814395188476425
mass,327,0.004263593082942261
media,327,0.003439409273353481
medicine,327,0.004647133159083571
music,327,0.014189019632081629
political,327,0.0037115228752332453
science,327,0.012647263381358749
psychology,327,0.004930958150562562
religion,327,0.0047576657746962936
shakespeare,327,0.005051920740251174
sociology,327,0.004990868833293821
sports,327,0.004814395188476425
recreation,327,0.004901417589328832
urban,327,0.004814395188476425
women,327,0.004620085503167339
specific,327,0.0041221674261828455
click,327,0.009294266318167144
catalog,327,0.004990868833293821
button,327,0.004814395188476425
title,327,0.00877281991141104
description,327,0.004647133159083571
yr,327,0.004930958150562562
written,327,0.004263593082942261
pgs,327,0.004990868833293821
pages,327,0.00438640995570552
fn,327,0.004872146808677317
footnotes,327,0.0050212494228917175
sources,327,0.004436885458808529
price,327,0.004099191498366779
taoism,327,0.15950231205383947
lao,327,0.049249787321457975
tzu,327,0.08867600495510844
chuang,327,0.09968894503364964
ty,327,0.01771616342801216
traces,327,0.008114457423031421
origins,327,0.007882660430789027
philosophical,327,0.019776256116478142
nature,327,0.018299058236186817
credited,327,0.014779334159184738
roots,327,0.008931419761585234
acupuncture,327,0.012895402540908716
major,327,0.0049607735116597215
forms,327,0.019675027886577903
yoga,327,0.0656663830952773
discusses,327,0.015248665210289456
various,327,0.013860256509502018
types,327,0.0068687587378013434
differences,327,0.02128131716218527
paths,327,0.012895402540908716
enlightenment,327,0.013272912270576613
employs,327,0.01419497019510155
mysticism,327,0.015494537849294387
east,327,0.0064612100984255535
tradition,327,0.008931419761585234
india,327,0.010030601656222509
tibet,327,0.05314849028403648
examines,327,0.020207682961004697
fundamental,327,0.009888128058239071
zen,327,0.04110269251004256
buddhism,327,0.049249787321457975
seen,327,0.006709794182867461
writings,327,0.01017970427043691
aurobindo,327,0.03987557801345987
alexander,327,0.009495171897686722
david,327,0.008364334158511266
experiences,327,0.008829661113141067
reports,327,0.008931419761585234
dealing,327,0.007212494412011594
philosophies,327,0.020061203312445017
jewel,327,0.01771616342801216
discrimination,327,0.009495171897686722
mcdermott,327,0.01419497019510155
essential,327,0.008542442655802326
neal,327,0.011479271924629744
magic,327,0.011258140926274132
mystery,327,0.014779334159184738
ibn,327,0.03543232685602432
khaldun,327,0.03987557801345987
comparison,327,0.011866296907902037
legal,327,0.005933148453951018
concepts,327,0.00863535142783198
roughly,327,0.01419497019510155
contemporary,327,0.007464005999965105
culturally,327,0.013700897503347518
thinkers,327,0.012895402540908716
peace,327,0.015765320861578055
statesman,327,0.014779334159184738
athens,327,0.012557708580466963
philip,327,0.015494537849294387
macedon,327,0.01771616342801216
century,327,0.007152583729280336
philosophic,327,0.012895402540908716
foundation,327,0.009036515347556355
culture,327,0.0070360207671941975
late,327,0.007882660430789027
medieval,327,0.01105128669185884
moslem,327,0.016416595773819324
thinker,327,0.015494537849294387
arts,327,0.018990343795373444
wisdom,327,0.012252227234940285
oriental,327,0.014779334159184738
noting,327,0.007093772387395091
including,327,0.0034580981205034594
school,327,0.006509408423311902
ideals,327,0.02210257338371768
contributions,327,0.00845215138347317
social,327,0.004593264190120811
life,327,0.004540285658225906
influence,327,0.02510141401356953
cultural,327,0.0070360207671941975
development,327,0.00438640995570552
chinese,327,0.039552512232956284
explanation,327,0.009036515347556355
system,327,0.004099191498366779
practices,327,0.007597572334582309
evolution,327,0.008114457423031421
west,327,0.005082888403429818
bhagavad,327,0.03283319154763865
gita,327,0.03283319154763865
text,327,0.007882660430789027
helped,327,0.011716797476404495
develop,327,0.007736947693363524
especially,327,0.0062753535033923825
importance,327,0.008364334158511266
discipline,327,0.010856977006549752
taoist,327,0.03987557801345987
philosophers,327,0.011973344616383778
looks,327,0.012461051609510792
similarities,327,0.00937420930799811
concept,327,0.007212494412011594
china,327,0.0078089760775047375
poles,327,0.015494537849294387
ancient,327,0.009145174167029695
terms,327,0.00636693482532846
views,327,0.0064612100984255535
individualism,327,0.013700897503347518
relation,327,0.007212494412011594
meaning,327,0.008542442655802326
function,327,0.007212494412011594
government,327,0.004263593082942261
moral,327,0.00937420930799811
afn,327,0.01055050763843818
describes,327,0.007212494412011594
influenced,327,0.009888128058239071
landscape,327,0.012252227234940285
painting,327,0.016416595773819324
poetry,327,0.013272912270576613
discussing,327,0.010673776962190944
detail,327,0.010500484586324674
influences,327,0.0165577180152138
traditional,327,0.007399253732921773
manner,327,0.00863535142783198
artistry,327,0.01771616342801216
japan,327,0.008364334158511266
drawing,327,0.012557708580466963
analyzed,327,0.01017970427043691
relationship,327,0.005444876900803522
ethical,327,0.009888128058239071
practical,327,0.00845215138347317
orientation,327,0.010673776962190944
creation,327,0.008195604243493887
writing,327,0.007597572334582309
focusing,327,0.007273546318968947
interpretation,327,0.009257646345911972
process,327,0.005623980934119088
central,327,0.005933148453951018
themes,327,0.009620879311639545
compares,327,0.007736947693363524
ideas,327,0.007212494412011594
respect,327,0.008364334158511266
question,327,0.0068687587378013434
experienced,327,0.004647133159083571
start,327,0.004099191498366779
send,327,0.0041221674261828455
comments,327,0.00877281991141104
com,327,0.0031714152347601045
updated,327,0.00405372792467461
copyright,327,0.003103579301452273
asm,327,0.004990868833293821
communications,327,0.0041453092466106865
rights,327,0.003592063276524169
reserved,327,0.0041921002703964325
