term,count,tf
termpaper,4,0.0136986301369863
law,6,0.02054794520547945
juvenile,23,0.07876712328767123
termpapers,1,0.003424657534246575
term,2,0.00684931506849315
papers,1,0.003424657534246575
paper,5,0.017123287671232876
essay,1,0.003424657534246575
theme,1,0.003424657534246575
thesis,1,0.003424657534246575
book,1,0.003424657534246575
report,1,0.003424657534246575
study,2,0.00684931506849315
critical,1,0.003424657534246575
analysis,1,0.003424657534246575
subject,1,0.003424657534246575
index,1,0.003424657534246575
anthropology,1,0.003424657534246575
architecture,1,0.003424657534246575
art,1,0.003424657534246575
black,1,0.003424657534246575
studies,3,0.010273972602739725
business,1,0.003424657534246575
ecology,1,0.003424657534246575
economics,1,0.003424657534246575
education,1,0.003424657534246575
film,1,0.003424657534246575
healthcare,1,0.003424657534246575
history,1,0.003424657534246575
linguistics,1,0.003424657534246575
literature,2,0.00684931506849315
mass,1,0.003424657534246575
media,1,0.003424657534246575
medicine,1,0.003424657534246575
music,1,0.003424657534246575
philosophy,1,0.003424657534246575
political,1,0.003424657534246575
science,3,0.010273972602739725
psychology,1,0.003424657534246575
religion,1,0.003424657534246575
shakespeare,1,0.003424657534246575
sociology,1,0.003424657534246575
sports,1,0.003424657534246575
recreation,1,0.003424657534246575
urban,1,0.003424657534246575
women,1,0.003424657534246575
specific,1,0.003424657534246575
click,2,0.00684931506849315
catalog,1,0.003424657534246575
button,1,0.003424657534246575
title,2,0.00684931506849315
description,1,0.003424657534246575
yr,1,0.003424657534246575
written,1,0.003424657534246575
pgs,1,0.003424657534246575
pages,1,0.003424657534246575
fn,1,0.003424657534246575
footnotes,1,0.003424657534246575
sources,1,0.003424657534246575
price,1,0.003424657534246575
delinquency,5,0.017123287671232876
overview,1,0.003424657534246575
entire,1,0.003424657534246575
discussing,1,0.003424657534246575
courts,4,0.0136986301369863
theory,3,0.010273972602739725
related,1,0.003424657534246575
conference,1,0.003424657534246575
committee,1,0.003424657534246575
function,1,0.003424657534246575
advantages,1,0.003424657534246575
reasons,1,0.003424657534246575
establishment,1,0.003424657534246575
explains,1,0.003424657534246575
basis,2,0.00684931506849315
behavior,1,0.003424657534246575
age,2,0.00684931506849315
roots,1,0.003424657534246575
emotional,1,0.003424657534246575
frustration,1,0.003424657534246575
inability,1,0.003424657534246575
cope,1,0.003424657534246575
responsibility,1,0.003424657534246575
defenses,2,0.00684931506849315
deals,1,0.003424657534246575
prosecution,1,0.003424657534246575
juveniles,2,0.00684931506849315
accused,1,0.003424657534246575
crimes,3,0.010273972602739725
philosophies,2,0.00684931506849315
criminal,3,0.010273972602739725
implications,1,0.003424657534246575
discusses,1,0.003424657534246575
particular,1,0.003424657534246575
form,1,0.003424657534246575
proceedings,1,0.003424657534246575
role,2,0.00684931506849315
court,5,0.017123287671232876
personnel,1,0.003424657534246575
relation,1,0.003424657534246575
offender,1,0.003424657534246575
system,4,0.0136986301369863
examines,4,0.0136986301369863
major,2,0.00684931506849315
decisions,1,0.003424657534246575
regarding,1,0.003424657534246575
justice,5,0.017123287671232876
procedures,1,0.003424657534246575
offered,1,0.003424657534246575
minors,4,0.0136986301369863
treated,2,0.00684931506849315
adults,2,0.00684931506849315
offering,1,0.003424657534246575
guidance,1,0.003424657534246575
broken,1,0.003424657534246575
results,1,0.003424657534246575
classifications,1,0.003424657534246575
notes,1,0.003424657534246575
factors,1,0.003424657534246575
contributing,1,0.003424657534246575
handling,1,0.003424657534246575
nature,1,0.003424657534246575
intent,1,0.003424657534246575
rehab,1,0.003424657534246575
facilities,1,0.003424657534246575
inequitable,1,0.003424657534246575
force,1,0.003424657534246575
recommending,1,0.003424657534246575
reform,1,0.003424657534246575
judicial,1,0.003424657534246575
regard,1,0.003424657534246575
protection,1,0.003424657534246575
offenders,3,0.010273972602739725
sutherland,1,0.003424657534246575
differential,2,0.00684931506849315
association,2,0.00684931506849315
delinquent,2,0.00684931506849315
development,1,0.003424657534246575
criminology,1,0.003424657534246575
specifically,1,0.003424657534246575
leading,1,0.003424657534246575
valid,1,0.003424657534246575
profile,1,0.003424657534246575
inquiry,1,0.003424657534246575
social,1,0.003424657534246575
historical,1,0.003424657534246575
symptoms,1,0.003424657534246575
cures,1,0.003424657534246575
dealt,1,0.003424657534246575
upper,1,0.003424657534246575
classes,1,0.003424657534246575
legislation,1,0.003424657534246575
procedural,1,0.003424657534246575
changes,1,0.003424657534246575
prevalence,1,0.003424657534246575
causes,1,0.003424657534246575
narcotic,3,0.010273972602739725
laws,4,0.0136986301369863
jersey,3,0.010273972602739725
observes,1,0.003424657534246575
treatment,3,0.010273972602739725
drug,4,0.0136986301369863
brooklyn,1,0.003424657534246575
teen,1,0.003424657534246575
killers,1,0.003424657534246575
looks,1,0.003424657534246575
notorious,1,0.003424657534246575
precedent,1,0.003424657534246575
setting,1,0.003424657534246575
surrounding,1,0.003424657534246575
occurred,1,0.003424657534246575
york,1,0.003424657534246575
recognition,1,0.003424657534246575
gangs,1,0.003424657534246575
ultimate,1,0.003424657534246575
disposition,1,0.003424657534246575
explanation,1,0.003424657534246575
nj,1,0.003424657534246575
paraphernalia,1,0.003424657534246575
application,1,0.003424657534246575
cited,1,0.003424657534246575
experienced,1,0.003424657534246575
start,1,0.003424657534246575
send,1,0.003424657534246575
comments,2,0.00684931506849315
com,1,0.003424657534246575
updated,1,0.003424657534246575
copyright,1,0.003424657534246575
asm,1,0.003424657534246575
communications,1,0.003424657534246575
rights,1,0.003424657534246575
reserved,1,0.003424657534246575
