term,count,tf
nemzet,4,0.0008141664970486464
eeeeeee,4,0.0008141664970486464
zzzzzzz,2,0.0004070832485243232
tttttttnn,1,0.0002035416242621616
mm,2,0.0004070832485243232
tn,5,0.0010177081213108082
eeee,2,0.0004070832485243232
nn,1,0.0002035416242621616
hazai,1,0.0002035416242621616
sajtosajtokivonatok,1,0.0002035416242621616
napi,4,0.0008141664970486464
es,98,0.019947079177691836
hetilapokbol,1,0.0002035416242621616
szent,3,0.0006106248727864848
hirek,1,0.0002035416242621616
sorok,1,0.0002035416242621616
kozt,1,0.0002035416242621616
olvaso,1,0.0002035416242621616
szabad,2,0.0004070832485243232
velemenyeivel,1,0.0002035416242621616
tarkitva,1,0.0002035416242621616
um,8,0.001628332994097293
uj,3,0.0006106248727864848
mn,10,0.0020354162426216163
magyar,22,0.004477915733767555
nsz,10,0.0020354162426216163
nepszabadsag,2,0.0004070832485243232
mh,19,0.0038672908609810705
hirlap,2,0.0004070832485243232
nszv,4,0.0008141664970486464
nepszava,1,0.0002035416242621616
eh,1,0.0002035416242621616
esti,1,0.0002035416242621616
hvg,1,0.0002035416242621616
heti,1,0.0002035416242621616
vilaggazdasag,2,0.0004070832485243232
vg,2,0.0004070832485243232
ng,2,0.0004070832485243232
gazdasag,2,0.0004070832485243232
copyright,1,0.0002035416242621616
egyszer,2,0.0004070832485243232
mar,16,0.003256665988194586
megjelent,5,0.0010177081213108082
hetilap,1,0.0002035416242621616
anyagot,1,0.0002035416242621616
szabadon,1,0.0002035416242621616
utankozolhetonek,1,0.0002035416242621616
tart,2,0.0004070832485243232
kulfold,1,0.0002035416242621616
pufajkas,1,0.0002035416242621616
legujabb,2,0.0004070832485243232
hazudozasai,2,0.0004070832485243232
magyarorszagra,1,0.0002035416242621616
hatalmas,1,0.0002035416242621616
feladatot,2,0.0004070832485243232
ro,1,0.0002035416242621616
piaci,1,0.0002035416242621616
atalakulas,3,0.0006106248727864848
az,181,0.03684103399145125
megteremtese,1,0.0002035416242621616
folyamat,1,0.0002035416242621616
politikai,7,0.0014247913698351314
rendszervaltasnal,1,0.0002035416242621616
joval,1,0.0002035416242621616
hosszabb,1,0.0002035416242621616
idot,1,0.0002035416242621616
igenyel,1,0.0002035416242621616
jelentette,2,0.0004070832485243232
ki,10,0.0020354162426216163
tegnap,6,0.0012212497455729697
horn,13,0.002646041115408101
gyula,4,0.0008141664970486464
parlamentben,1,0.0002035416242621616
miniszterelnok,7,0.0014247913698351314
europai,6,0.0012212497455729697
parlamenti,7,0.0014247913698351314
elnokok,3,0.0006106248727864848
konferenciajan,1,0.0002035416242621616
fol,1,0.0002035416242621616
amelyet,6,0.0012212497455729697
eloszor,2,0.0004070832485243232
tartanak,3,0.0006106248727864848
kozep,2,0.0004070832485243232
orszagban,3,0.0006106248727864848
leszogezte,2,0.0004070832485243232
hogy,83,0.016893954813759413
hazankban,5,0.0010177081213108082
elkepzelhetetlen,2,0.0004070832485243232
barmifele,1,0.0002035416242621616
visszarendezodes,2,0.0004070832485243232
na,1,0.0002035416242621616
mit,1,0.0002035416242621616
tetszenek,1,0.0002035416242621616
szolni,1,0.0002035416242621616
ekkora,1,0.0002035416242621616
kijelenti,1,0.0002035416242621616
egy,30,0.006106248727864848
van,15,0.003053124363932424
ezeknek,1,0.0002035416242621616
bor,1,0.0002035416242621616
nemet,7,0.0014247913698351314
elnoke,10,0.0020354162426216163
hangsulyozta,5,0.0010177081213108082
meg,35,0.007123956849175657
kell,14,0.0028495827396702628
akadalyozni,1,0.0002035416242621616
szocialis,3,0.0006106248727864848
le,4,0.0008141664970486464
budapesti,3,0.0006106248727864848
konferenciajanak,1,0.0002035416242621616
egyik,2,0.0004070832485243232
legfontosabb,2,0.0004070832485243232
orszagok,2,0.0004070832485243232
amelyeknek,1,0.0002035416242621616
eltero,2,0.0004070832485243232
tarsadalmi,2,0.0004070832485243232
gazdasagi,8,0.001628332994097293
elozmenyek,1,0.0002035416242621616
ellenere,4,0.0008141664970486464
csak,11,0.0022389578668837776
kozosen,1,0.0002035416242621616
tudnak,1,0.0002035416242621616
felelni,1,0.0002035416242621616
korunk,1,0.0002035416242621616
ertekelte,1,0.0002035416242621616
ketnapos,2,0.0004070832485243232
esemenyt,1,0.0002035416242621616
szombat,1,0.0002035416242621616
delutani,1,0.0002035416242621616
zarszavaban,1,0.0002035416242621616
gal,1,0.0002035416242621616
zoltan,2,0.0004070832485243232
orszaggyules,1,0.0002035416242621616
ez,11,0.0022389578668837776
megint,1,0.0002035416242621616
iszonyatos,1,0.0002035416242621616
hazugsag,2,0.0004070832485243232
itt,1,0.0002035416242621616
peldanak,1,0.0002035416242621616
csehorszag,2,0.0004070832485243232
amely,11,0.0022389578668837776
magat,4,0.0008141664970486464
eppen,4,0.0008141664970486464
azaltal,1,0.0002035416242621616
posztkommunista,1,0.0002035416242621616
helyett,3,0.0006106248727864848
tiszta,1,0.0002035416242621616
nyugati,2,0.0004070832485243232
ra,6,0.0012212497455729697
nott,3,0.0006106248727864848
elmult,7,0.0014247913698351314
ot,3,0.0006106248727864848
evben,4,0.0008141664970486464
kozel,1,0.0002035416242621616
kabitoszer,1,0.0002035416242621616
aranya,2,0.0004070832485243232
jelentos,3,0.0006106248727864848
mertekben,1,0.0002035416242621616
gyarapodott,1,0.0002035416242621616
kulonfele,1,0.0002035416242621616
torteno,1,0.0002035416242621616
visszaelesek,1,0.0002035416242621616
miatt,7,0.0014247913698351314
inditott,4,0.0008141664970486464
szama,3,0.0006106248727864848
interpol,1,0.0002035416242621616
balkan,1,0.0002035416242621616
utvonal,1,0.0002035416242621616
cimu,7,0.0014247913698351314
budapesten,3,0.0006106248727864848
tartott,3,0.0006106248727864848
tanacskozason,2,0.0004070832485243232
szamoltak,1,0.0002035416242621616
resztvevok,1,0.0002035416242621616
liberalbolsevik,1,0.0002035416242621616
sajto,1,0.0002035416242621616
sok,4,0.0008141664970486464
nak,6,0.0012212497455729697
orosz,2,0.0004070832485243232
elott,5,0.0010177081213108082
hettel,1,0.0002035416242621616
kommunistak,2,0.0004070832485243232
jeloltje,2,0.0004070832485243232
gennagyij,1,0.0002035416242621616
zjuganov,2,0.0004070832485243232
nyilatkozik,2,0.0004070832485243232
hangsulyozva,1,0.0002035416242621616
elet,2,0.0004070832485243232
kommunistakat,1,0.0002035416242621616
nepi,1,0.0002035416242621616
hazafias,1,0.0002035416242621616
szerint,41,0.008345206594748626
ha,14,0.0028495827396702628
sztalin,3,0.0006106248727864848
elt,1,0.0002035416242621616
volna,4,0.0008141664970486464
evet,1,0.0002035416242621616
szovjetunio,1,0.0002035416242621616
hosszu,1,0.0002035416242621616
valik,2,0.0004070832485243232
velemenye,3,0.0006106248727864848
ma,3,0.0006106248727864848
talan,3,0.0006106248727864848
tobb,9,0.0018318746183594546
ember,2,0.0004070832485243232
rosszabb,2,0.0004070832485243232
korulmenyek,1,0.0002035416242621616
