term,count,tf
nemzet,11,0.0034066274388355527
subs,1,0.0003096934035305048
magyar,27,0.00836172189532363
siliconvalley,6,0.0018581604211830288
comx,2,0.0006193868070610096
unsubscribe,1,0.0003096934035305048
unsubs,1,0.0003096934035305048
http,1,0.0003096934035305048
www,2,0.0006193868070610096
com,3,0.0009290802105915144
htmlx,1,0.0003096934035305048
dissemination,1,0.0003096934035305048
information,2,0.0006193868070610096
public,3,0.0009290802105915144
benefit,1,0.0003096934035305048
responsibility,1,0.0003096934035305048
content,1,0.0003096934035305048
assumed,1,0.0003096934035305048
eeeeeee,4,0.0012387736141220192
zzzzzzz,2,0.0006193868070610096
tttttttnn,1,0.0003096934035305048
mm,2,0.0006193868070610096
tn,5,0.001548467017652524
eeee,2,0.0006193868070610096
nn,1,0.0003096934035305048
vitacikk,1,0.0003096934035305048
level,1,0.0003096934035305048
szerkesztosegnek,1,0.0003096934035305048
alairassal,1,0.0003096934035305048
signed,1,0.0003096934035305048
comalairas,1,0.0003096934035305048
nelkul,1,0.0003096934035305048
noname,1,0.0003096934035305048
comszerkesztosegnek,1,0.0003096934035305048
editor,1,0.0003096934035305048
hazai,3,0.0009290802105915144
sajtosajtokivonatok,1,0.0003096934035305048
napi,1,0.0003096934035305048
es,69,0.02136884484360483
hetilapokbol,1,0.0003096934035305048
batthyany,1,0.0003096934035305048
alapitvany,1,0.0003096934035305048
anemzeti,1,0.0003096934035305048
szovetseg,3,0.0009290802105915144
hirszolgalata,1,0.0003096934035305048
egyeb,3,0.0009290802105915144
hirszerkesztok,1,0.0003096934035305048
alapjan,6,0.0018581604211830288
szent,3,0.0009290802105915144
hirek,1,0.0003096934035305048
sorok,1,0.0003096934035305048
kozt,1,0.0003096934035305048
olvaso,1,0.0003096934035305048
szabad,4,0.0012387736141220192
velemenyei,1,0.0003096934035305048
um,3,0.0009290802105915144
uj,14,0.004335707649427067
mn,5,0.001548467017652524
nsz,11,0.0034066274388355527
nepszabadsag,1,0.0003096934035305048
mh,11,0.0034066274388355527
hirlap,2,0.0006193868070610096
nszv,1,0.0003096934035305048
nepszava,1,0.0003096934035305048
eh,1,0.0003096934035305048
esti,2,0.0006193868070610096
vg,2,0.0006193868070610096
vilaggazdasag,1,0.0003096934035305048
kulfold,1,0.0003096934035305048
nato,10,0.003096934035305048
abrand,2,0.0006193868070610096
magyarorszagon,2,0.0006193868070610096
tartozkodo,1,0.0003096934035305048
volker,2,0.0006193868070610096
ruhe,5,0.001548467017652524
nemet,2,0.0006193868070610096
vedelmi,1,0.0003096934035305048
meg,23,0.00712294828120161
ha,22,0.006813254877671105
kernek,1,0.0003096934035305048
sem,8,0.0024775472282440383
leendo,1,0.0003096934035305048
tagallamok,1,0.0003096934035305048
teruletere,1,0.0003096934035305048
szervezet,3,0.0009290802105915144
hanem,6,0.0018581604211830288
kifejezetten,1,0.0003096934035305048
csokkenteni,1,0.0003096934035305048
kivanja,3,0.0009290802105915144
erzekeltette,1,0.0003096934035305048
hogy,51,0.015794363580055745
tokeletesen,2,0.0006193868070610096
velekedesek,1,0.0003096934035305048
amelyek,4,0.0012387736141220192
szerint,15,0.004645401052957572
feltetele,1,0.0003096934035305048
fegyverek,1,0.0003096934035305048
vagy,7,0.0021678538247135335
kulfoldi,1,0.0003096934035305048
csapatok,1,0.0003096934035305048
hornek,2,0.0006193868070610096
reszerol,1,0.0003096934035305048
az,158,0.04893155775781976
egesz,1,0.0003096934035305048
tiszta,1,0.0003096934035305048
szemfenyvesztes,1,0.0003096934035305048
pont,1,0.0003096934035305048
ugy,7,0.0021678538247135335
mint,12,0.0037163208423660575
tobbi,2,0.0006193868070610096
szocialis,5,0.001548467017652524
kgb,1,0.0003096934035305048
ugynok,1,0.0003096934035305048
mutatkozik,1,0.0003096934035305048
ugyanakkor,3,0.0009290802105915144
deli,1,0.0003096934035305048
hatarontul,1,0.0003096934035305048
felvidek,1,0.0003096934035305048
kovac,4,0.0012387736141220192
meciar,3,0.0009290802105915144
vezetes,1,0.0003096934035305048
btk,1,0.0003096934035305048
modositasa,3,0.0009290802105915144
utan,6,0.0018581604211830288
teruleti,1,0.0003096934035305048
szolo,2,0.0006193868070610096
parlamentnek,1,0.0003096934035305048
michal,2,0.0006193868070610096
szerinte,3,0.0009290802105915144
torvenyben,3,0.0009290802105915144
modositani,1,0.0003096934035305048
kellene,1,0.0003096934035305048
valamint,3,0.0009290802105915144
fovaros,1,0.0003096934035305048
onallo,1,0.0003096934035305048
kerulet,1,0.0003096934035305048
teruletet,1,0.0003096934035305048
pedig,4,0.0012387736141220192
ne,5,0.001548467017652524
kormany,11,0.0034066274388355527
parlament,1,0.0003096934035305048
ki,9,0.002787240631774543
azt,12,0.0037163208423660575
javasolja,1,0.0003096934035305048
el,12,0.0037163208423660575
torveny,5,0.001548467017652524
hatalyba,1,0.0003096934035305048
januar,2,0.0006193868070610096
botrany,1,0.0003096934035305048
szlovak,1,0.0003096934035305048
alapszerzodes,1,0.0003096934035305048
pozsonyi,1,0.0003096934035305048
nyoman,1,0.0003096934035305048
abbol,1,0.0003096934035305048
fakado,1,0.0003096934035305048
feladatok,1,0.0003096934035305048
legfobb,1,0.0003096934035305048
celja,2,0.0006193868070610096
jelentette,4,0.0012387736141220192
koalicio,1,0.0003096934035305048
partjainak,1,0.0003096934035305048
vezetoivel,3,0.0009290802105915144
folytatott,2,0.0006193868070610096
megbeszeles,1,0.0003096934035305048
csaba,2,0.0006193868070610096
meh,1,0.0003096934035305048
politikai,7,0.0021678538247135335
allamtitkara,1,0.0003096934035305048
tabajdi,1,0.0003096934035305048
hangsulyozta,2,0.0006193868070610096
amagyar,1,0.0003096934035305048
alairt,1,0.0003096934035305048
dokumentumot,1,0.0003096934035305048
tekinti,2,0.0006193868070610096
ervenyben,1,0.0003096934035305048
annak,2,0.0006193868070610096
vegrehajtasahoz,1,0.0003096934035305048
ragaszkodik,1,0.0003096934035305048
hiszen,3,0.0009290802105915144
ezt,3,0.0009290802105915144
nem,47,0.014555589965933726
pozsonyban,1,0.0003096934035305048
szoveget,1,0.0003096934035305048
erositette,1,0.0003096934035305048
gazdasag,3,0.0009290802105915144
adoreform,2,0.0006193868070610096
elkepzelesek,1,0.0003096934035305048
kozott,4,0.0012387736141220192
szerepel,1,0.0003096934035305048
legfelso,1,0.0003096934035305048
alatta,1,0.0003096934035305048
szazalekos,3,0.0009290802105915144
terhet,1,0.0003096934035305048
eszerint,2,0.0006193868070610096
csak,13,0.004026014245896562
millio,4,0.0012387736141220192
forint,1,0.0003096934035305048
folotti,1,0.0003096934035305048
adot,1,0.0003096934035305048
jelenlegi,2,0.0006193868070610096
egymillio,1,0.0003096934035305048
forintot,1,0.0003096934035305048
