term,count,tf
termpaper,4,0.00847457627118644
music,21,0.04449152542372881
popular,6,0.012711864406779662
termpapers,1,0.00211864406779661
term,3,0.006355932203389831
papers,1,0.00211864406779661
paper,5,0.01059322033898305
essay,1,0.00211864406779661
theme,3,0.006355932203389831
thesis,1,0.00211864406779661
book,1,0.00211864406779661
report,2,0.00423728813559322
study,1,0.00211864406779661
critical,1,0.00211864406779661
analysis,1,0.00211864406779661
subject,1,0.00211864406779661
index,1,0.00211864406779661
anthropology,1,0.00211864406779661
architecture,1,0.00211864406779661
art,1,0.00211864406779661
black,7,0.014830508474576272
studies,3,0.006355932203389831
business,1,0.00211864406779661
ecology,1,0.00211864406779661
economics,1,0.00211864406779661
education,1,0.00211864406779661
film,1,0.00211864406779661
healthcare,1,0.00211864406779661
history,5,0.01059322033898305
law,1,0.00211864406779661
linguistics,1,0.00211864406779661
literature,2,0.00423728813559322
mass,1,0.00211864406779661
media,1,0.00211864406779661
medicine,1,0.00211864406779661
philosophy,1,0.00211864406779661
political,2,0.00423728813559322
science,2,0.00423728813559322
psychology,1,0.00211864406779661
religion,1,0.00211864406779661
shakespeare,1,0.00211864406779661
sociology,1,0.00211864406779661
sports,1,0.00211864406779661
recreation,1,0.00211864406779661
urban,1,0.00211864406779661
women,3,0.006355932203389831
specific,1,0.00211864406779661
click,2,0.00423728813559322
catalog,1,0.00211864406779661
button,1,0.00211864406779661
title,2,0.00423728813559322
description,1,0.00211864406779661
yr,1,0.00211864406779661
written,1,0.00211864406779661
pgs,1,0.00211864406779661
pages,1,0.00211864406779661
fn,1,0.00211864406779661
footnotes,1,0.00211864406779661
sources,1,0.00211864406779661
price,1,0.00211864406779661
afro,2,0.00423728813559322
american,6,0.012711864406779662
dancing,3,0.006355932203389831
concert,1,0.00211864406779661
vernacular,1,0.00211864406779661
influences,2,0.00423728813559322
african,3,0.006355932203389831
rise,2,0.00423728813559322
beatles,2,0.00423728813559322
influence,4,0.00847457627118644
america,4,0.00847457627118644
examines,6,0.012711864406779662
humble,1,0.00211864406779661
beginnings,2,0.00423728813559322
liverpool,1,0.00211864406779661
pop,4,0.00847457627118644
scene,2,0.00423728813559322
fashion,1,0.00211864406779661
attitudes,1,0.00211864406779661
hopkins,1,0.00211864406779661
portrait,1,0.00211864406779661
musician,2,0.00423728813559322
blues,6,0.012711864406779662
singer,2,0.00423728813559322
brief,1,0.00211864406779661
rock,17,0.036016949152542374
roll,8,0.01694915254237288
united,1,0.00211864406779661
fine,1,0.00211864406779661
tracing,1,0.00211864406779661
civil,2,0.00423728813559322
war,1,0.00211864406779661
ragtime,3,0.006355932203389831
country,1,0.00211864406779661
jazz,11,0.023305084745762712
instruments,1,0.00211864406779661
gospel,2,0.00423728813559322
soul,1,0.00211864406779661
sound,1,0.00211864406779661
reggae,1,0.00211864406779661
improvisional,1,0.00211864406779661
noting,1,0.00211864406779661
major,2,0.00423728813559322
contributors,1,0.00211864406779661
record,1,0.00211864406779661
reviews,2,0.00423728813559322
orleans,1,0.00211864406779661
rhythm,1,0.00211864406779661
kings,1,0.00211864406779661
vol,1,0.00211864406779661
fingerbustin,1,0.00211864406779661
jansen,1,0.00211864406779661
king,1,0.00211864406779661
oliver,1,0.00211864406779661
york,1,0.00211864406779661
reconsidered,1,0.00211864406779661
look,1,0.00211864406779661
origins,2,0.00423728813559322
subsequent,1,0.00211864406779661
impression,1,0.00211864406779661
affects,1,0.00211864406779661
culture,2,0.00423728813559322
development,5,0.01059322033898305
society,2,0.00423728813559322
bebop,2,0.00423728813559322
diverse,1,0.00211864406779661
musical,5,0.01059322033898305
styles,3,0.006355932203389831
decades,1,0.00211864406779661
including,3,0.006355932203389831
forces,1,0.00211864406779661
fusion,2,0.00423728813559322
comparing,1,0.00211864406779661
dance,3,0.006355932203389831
twenties,1,0.00211864406779661
observes,3,0.006355932203389831
renaissance,1,0.00211864406779661
meaning,1,0.00211864406779661
day,1,0.00211864406779661
slave,1,0.00211864406779661
minimal,1,0.00211864406779661
instrumentation,1,0.00211864406779661
singing,1,0.00211864406779661
associated,1,0.00211864406779661
piano,1,0.00211864406779661
louis,2,0.00423728813559322
armstrong,2,0.00423728813559322
performer,1,0.00211864406779661
composer,1,0.00211864406779661
observation,1,0.00211864406779661
life,1,0.00211864406779661
contribution,1,0.00211864406779661
leading,1,0.00211864406779661
trumpeter,1,0.00211864406779661
bluegrass,1,0.00211864406779661
fold,1,0.00211864406779661
forms,2,0.00423728813559322
content,1,0.00211864406779661
lena,2,0.00423728813559322
horne,2,0.00423728813559322
short,1,0.00211864406779661
biography,1,0.00211864406779661
especially,2,0.00423728813559322
career,1,0.00211864406779661
actress,1,0.00211864406779661
rights,2,0.00423728813559322
sixties,1,0.00211864406779661
references,1,0.00211864406779661
musicals,1,0.00211864406779661
identifies,1,0.00211864406779661
artists,1,0.00211864406779661
songs,1,0.00211864406779661
role,1,0.00211864406779661
battles,1,0.00211864406779661
sexism,1,0.00211864406779661
industry,1,0.00211864406779661
sketches,1,0.00211864406779661
female,1,0.00211864406779661
musicians,1,0.00211864406779661
wear,1,0.00211864406779661
mask,1,0.00211864406779661
paul,4,0.00847457627118644
laurence,1,0.00211864406779661
dunbar,1,0.00211864406779661
eleanor,2,0.00423728813559322
rigby,2,0.00423728813559322
john,2,0.00423728813559322
lennon,2,0.00423728813559322
mccartney,4,0.00847457627118644
comparison,3,0.006355932203389831
poem,2,0.00423728813559322
song,1,0.00211864406779661
calling,1,0.00211864406779661
authenticity,1,0.00211864406779661
people,1,0.00211864406779661
mclaughlin,2,0.00423728813559322
performing,1,0.00211864406779661
creativity,1,0.00211864406779661
lyrics,2,0.00423728813559322
controversy,1,0.00211864406779661
censorship,1,0.00211864406779661
parents,1,0.00211864406779661
resource,1,0.00211864406779661
center,1,0.00211864406779661
amendment,1,0.00211864406779661
issues,1,0.00211864406779661
cultural,2,0.00423728813559322
paranoia,1,0.00211864406779661
mid,1,0.00211864406779661
fifties,1,0.00211864406779661
middle,1,0.00211864406779661
obsession,1,0.00211864406779661
emergence,1,0.00211864406779661
reacting,1,0.00211864406779661
condemnation,1,0.00211864406779661
fear,1,0.00211864406779661
elvis,4,0.00847457627118644
commodity,2,0.00423728813559322
discusses,1,0.00211864406779661
manner,1,0.00211864406779661
presley,2,0.00423728813559322
iconographic,1,0.00211864406779661
transformation,1,0.00211864406779661
understood,1,0.00211864406779661
sociological,1,0.00211864406779661
perspective,2,0.00423728813559322
afn,5,0.01059322033898305
death,2,0.00423728813559322
commerialization,1,0.00211864406779661
analyzes,1,0.00211864406779661
transformationfrom,1,0.00211864406779661
marxist,1,0.00211864406779661
capitalistic,1,0.00211864406779661
ideological,1,0.00211864406779661
position,1,0.00211864406779661
roots,2,0.00423728813559322
rap,3,0.006355932203389831
hip,2,0.00423728813559322
hop,2,0.00423728813559322
describes,1,0.00211864406779661
anthropological,1,0.00211864406779661
variations,1,0.00211864406779661
particular,1,0.00211864406779661
attention,1,0.00211864406779661
individuals,2,0.00423728813559322
doors,1,0.00211864406779661
bob,1,0.00211864406779661
dylan,1,0.00211864406779661
rolling,1,0.00211864406779661
stones,1,0.00211864406779661
poems,1,0.00211864406779661
compares,1,0.00211864406779661
simon,1,0.00211864406779661
dangling,1,0.00211864406779661
conversation,1,0.00211864406779661
titled,1,0.00211864406779661
focused,1,0.00211864406779661
alienation,1,0.00211864406779661
isolation,1,0.00211864406779661
contemporay,1,0.00211864406779661
vocal,1,0.00211864406779661
expression,1,0.00211864406779661
dominant,1,0.00211864406779661
form,2,0.00423728813559322
traditions,1,0.00211864406779661
social,1,0.00211864406779661
personal,1,0.00211864406779661
comment,1,0.00211864406779661
experienced,1,0.00211864406779661
start,1,0.00211864406779661
send,1,0.00211864406779661
comments,2,0.00423728813559322
com,1,0.00211864406779661
updated,1,0.00211864406779661
copyright,1,0.00211864406779661
asm,1,0.00211864406779661
communications,1,0.00211864406779661
reserved,1,0.00211864406779661
