term,count,tf
termpaper,4,0.005263157894736842
ecology,3,0.003947368421052632
termpapers,1,0.0013157894736842105
term,2,0.002631578947368421
papers,1,0.0013157894736842105
paper,6,0.007894736842105263
essay,1,0.0013157894736842105
theme,1,0.0013157894736842105
thesis,1,0.0013157894736842105
book,3,0.003947368421052632
report,2,0.002631578947368421
study,2,0.002631578947368421
critical,1,0.0013157894736842105
analysis,6,0.007894736842105263
subject,1,0.0013157894736842105
index,1,0.0013157894736842105
anthropology,1,0.0013157894736842105
architecture,1,0.0013157894736842105
art,1,0.0013157894736842105
black,1,0.0013157894736842105
studies,5,0.006578947368421052
business,1,0.0013157894736842105
economics,2,0.002631578947368421
education,1,0.0013157894736842105
film,1,0.0013157894736842105
healthcare,1,0.0013157894736842105
history,4,0.005263157894736842
law,1,0.0013157894736842105
linguistics,1,0.0013157894736842105
literature,1,0.0013157894736842105
mass,1,0.0013157894736842105
media,1,0.0013157894736842105
medicine,1,0.0013157894736842105
music,1,0.0013157894736842105
philosophy,1,0.0013157894736842105
political,2,0.002631578947368421
science,3,0.003947368421052632
psychology,1,0.0013157894736842105
religion,1,0.0013157894736842105
shakespeare,1,0.0013157894736842105
sociology,1,0.0013157894736842105
sports,1,0.0013157894736842105
recreation,2,0.002631578947368421
urban,2,0.002631578947368421
women,1,0.0013157894736842105
specific,1,0.0013157894736842105
click,2,0.002631578947368421
catalog,1,0.0013157894736842105
button,1,0.0013157894736842105
title,2,0.002631578947368421
description,1,0.0013157894736842105
yr,1,0.0013157894736842105
written,1,0.0013157894736842105
pgs,1,0.0013157894736842105
pages,1,0.0013157894736842105
fn,1,0.0013157894736842105
footnotes,1,0.0013157894736842105
sources,5,0.006578947368421052
price,1,0.0013157894736842105
industries,2,0.002631578947368421
attitude,1,0.0013157894736842105
environmental,11,0.014473684210526316
crisis,5,0.006578947368421052
economic,8,0.010526315789473684
approach,1,0.0013157894736842105
motives,1,0.0013157894736842105
trying,2,0.002631578947368421
solve,1,0.0013157894736842105
created,1,0.0013157894736842105
pollution,13,0.017105263157894738
notes,2,0.002631578947368421
changing,1,0.0013157894736842105
quality,2,0.002631578947368421
air,2,0.002631578947368421
water,5,0.006578947368421052
land,4,0.005263157894736842
noting,1,0.0013157894736842105
suggestions,1,0.0013157894736842105
improvement,1,0.0013157894736842105
government,2,0.002631578947368421
policies,1,0.0013157894736842105
alternatives,2,0.002631578947368421
current,3,0.003947368421052632
food,2,0.002631578947368421
production,2,0.002631578947368421
discusses,4,0.005263157894736842
future,1,0.0013157894736842105
advances,1,0.0013157894736842105
agricultural,1,0.0013157894736842105
farming,1,0.0013157894736842105
upkeep,1,0.0013157894736842105
prevent,2,0.002631578947368421
shortage,1,0.0013157894736842105
cultures,1,0.0013157894736842105
essays,1,0.0013157894736842105
development,3,0.003947368421052632
incorporation,1,0.0013157894736842105
culture,1,0.0013157894736842105
satellites,2,0.002631578947368421
contribution,2,0.002631578947368421
consequence,1,0.0013157894736842105
ability,1,0.0013157894736842105
foresee,1,0.0013157894736842105
natural,2,0.002631578947368421
disaster,1,0.0013157894736842105
aid,1,0.0013157894736842105
preventative,1,0.0013157894736842105
steps,1,0.0013157894736842105
weather,1,0.0013157894736842105
forecasting,1,0.0013157894736842105
planning,1,0.0013157894736842105
crop,1,0.0013157894736842105
inventory,1,0.0013157894736842105
prospective,1,0.0013157894736842105
resources,3,0.003947368421052632
international,2,0.002631578947368421
aspects,2,0.002631578947368421
marine,1,0.0013157894736842105
oil,7,0.009210526315789473
effects,4,0.005263157894736842
legal,3,0.003947368421052632
inter,1,0.0013157894736842105
country,1,0.0013157894736842105
actions,1,0.0013157894736842105
occurring,1,0.0013157894736842105
public,3,0.003947368421052632
demand,1,0.0013157894736842105
vs,2,0.002631578947368421
low,2,0.002631578947368421
products,2,0.002631578947368421
explores,1,0.0013157894736842105
willing,1,0.0013157894736842105
pay,1,0.0013157894736842105
extra,1,0.0013157894736842105
protecting,1,0.0013157894736842105
environment,6,0.007894736842105263
overview,1,0.0013157894736842105
ddt,3,0.003947368421052632
ecological,5,0.006578947368421052
impact,4,0.005263157894736842
examines,7,0.009210526315789473
considered,1,0.0013157894736842105
miracle,1,0.0013157894736842105
cure,2,0.002631578947368421
factors,3,0.003947368421052632
leading,1,0.0013157894736842105
scientific,2,0.002631578947368421
investigation,1,0.0013157894736842105
finally,1,0.0013157894736842105
viewing,1,0.0013157894736842105
curse,1,0.0013157894736842105
discussion,2,0.002631578947368421
overpopulation,2,0.002631578947368421
density,1,0.0013157894736842105
condition,1,0.0013157894736842105
solutions,4,0.005263157894736842
available,1,0.0013157894736842105
population,7,0.009210526315789473
control,3,0.003947368421052632
silent,1,0.0013157894736842105
spring,1,0.0013157894736842105
carson,1,0.0013157894736842105
review,2,0.002631578947368421
looks,3,0.003947368421052632
process,2,0.002631578947368421
national,1,0.0013157894736842105
concern,2,0.002631578947368421
expenditures,1,0.0013157894736842105
prevention,1,0.0013157894736842105
correction,1,0.0013157894736842105
polluted,1,0.0013157894736842105
responsibility,1,0.0013157894736842105
industry,4,0.005263157894736842
light,1,0.0013157894736842105
offshore,2,0.002631578947368421
drilling,2,0.002631578947368421
jersey,2,0.002631578947368421
coast,1,0.0013157894736842105
conclusion,1,0.0013157894736842105
anti,2,0.002631578947368421
legislation,3,0.003947368421052632
steel,3,0.003947368421052632
examination,6,0.007894736842105263
polluting,1,0.0013157894736842105
resulting,1,0.0013157894736842105
massive,1,0.0013157894736842105
amounts,1,0.0013157894736842105
sulphur,1,0.0013157894736842105
dioxide,1,0.0013157894736842105
sent,1,0.0013157894736842105
atmosphere,1,0.0013157894736842105
resultant,2,0.002631578947368421
limiting,1,0.0013157894736842105
response,1,0.0013157894736842105
measures,1,0.0013157894736842105
india,2,0.002631578947368421
world,3,0.003947368421052632
centering,1,0.0013157894736842105
teeming,1,0.0013157894736842105
masses,1,0.0013157894736842105
emphasis,2,0.002631578947368421
various,5,0.006578947368421052
birth,1,0.0013157894736842105
programs,1,0.0013157894736842105
tried,1,0.0013157894736842105
solar,7,0.009210526315789473
energy,15,0.019736842105263157
efficiency,1,0.0013157894736842105
method,1,0.0013157894736842105
conservation,1,0.0013157894736842105
power,7,0.009210526315789473
viable,1,0.0013157894736842105
alternative,7,0.009210526315789473
garden,1,0.0013157894736842105
bases,1,0.0013157894736842105
theories,2,0.002631578947368421
based,1,0.0013157894736842105
presidential,1,0.0013157894736842105
ideals,1,0.0013157894736842105
including,2,0.002631578947368421
geo,1,0.0013157894736842105
thermal,1,0.0013157894736842105
wind,1,0.0013157894736842105
politics,1,0.0013157894736842105
macroeconomics,1,0.0013157894736842105
implications,1,0.0013157894736842105
politicians,1,0.0013157894736842105
economy,2,0.002631578947368421
construction,2,0.002631578947368421
design,1,0.0013157894736842105
codes,2,0.002631578947368421
fire,2,0.002631578947368421
line,1,0.0013157894736842105
safety,1,0.0013157894736842105
inquiry,1,0.0013157894736842105
existing,1,0.0013157894736842105
zone,1,0.0013157894736842105
regarding,2,0.002631578947368421
buildings,1,0.0013157894736842105
nuclear,5,0.006578947368421052
answer,1,0.0013157894736842105
explanations,1,0.0013157894736842105
social,2,0.002631578947368421
policy,2,0.002631578947368421
view,2,0.002631578947368421
evaluation,1,0.0013157894736842105
dam,1,0.0013157894736842105
project,2,0.002631578947368421
effect,1,0.0013157894736842105
pakistan,1,0.0013157894736842105
analyzes,1,0.0013157894736842105
technical,1,0.0013157894736842105
afn,5,0.006578947368421052
gasoline,1,0.0013157894736842105
transportation,1,0.0013157894736842105
chemical,3,0.003947368421052632
possibilities,1,0.0013157894736842105
replacements,1,0.0013157894736842105
alaskan,1,0.0013157894736842105
prudhoe,1,0.0013157894736842105
bay,1,0.0013157894736842105
field,1,0.0013157894736842105
facing,2,0.002631578947368421
clamming,1,0.0013157894736842105
difficulties,1,0.0013157894736842105
insurance,1,0.0013157894736842105
hazards,1,0.0013157894736842105
dangers,1,0.0013157894736842105
inherent,1,0.0013157894736842105
generation,1,0.0013157894736842105
electrical,1,0.0013157894736842105
minimizing,1,0.0013157894736842105
danger,1,0.0013157894736842105
liability,1,0.0013157894736842105
accidents,1,0.0013157894736842105
imperative,1,0.0013157894736842105
technology,1,0.0013157894736842105
advantages,2,0.002631578947368421
atomic,1,0.0013157894736842105
twentieth,1,0.0013157894736842105
century,1,0.0013157894736842105
application,1,0.0013157894736842105
society,3,0.003947368421052632
relation,1,0.0013157894736842105
edited,1,0.0013157894736842105
james,1,0.0013157894736842105
harnett,1,0.0013157894736842105
academic,1,0.0013157894736842105
press,1,0.0013157894736842105
summary,1,0.0013157894736842105
civil,1,0.0013157894736842105
engineering,1,0.0013157894736842105
foundations,1,0.0013157894736842105
structures,1,0.0013157894736842105
corrosion,1,0.0013157894736842105
supply,2,0.002631578947368421
systems,1,0.0013157894736842105
growing,2,0.002631578947368421
crops,1,0.0013157894736842105
fruits,1,0.0013157894736842105
vegetables,1,0.0013157894736842105
commercial,1,0.0013157894736842105
conditions,1,0.0013157894736842105
methodology,1,0.0013157894736842105
aerospace,1,0.0013157894736842105
space,1,0.0013157894736842105
exploration,1,0.0013157894736842105
source,2,0.002631578947368421
degradation,1,0.0013157894736842105
bacteria,1,0.0013157894736842105
contributing,1,0.0013157894736842105
contaminated,1,0.0013157894736842105
shadow,1,0.0013157894736842105
stationary,1,0.0013157894736842105
kenneth,1,0.0013157894736842105
pros,1,0.0013157894736842105
cons,1,0.0013157894736842105
growth,6,0.007894736842105263
mechanisms,1,0.0013157894736842105
controlling,1,0.0013157894736842105
abuse,2,0.002631578947368421
sea,2,0.002631578947368421
nourishment,1,0.0013157894736842105
treasure,1,0.0013157894736842105
spills,1,0.0013157894736842105
waste,3,0.003947368421052632
management,3,0.003947368421052632
hazardous,4,0.005263157894736842
materials,1,0.0013157894736842105
observes,3,0.003947368421052632
tremendous,1,0.0013157894736842105
focusing,2,0.002631578947368421
disposal,2,0.002631578947368421
definition,1,0.0013157894736842105
toxic,1,0.0013157894736842105
substance,1,0.0013157894736842105
recommendations,2,0.002631578947368421
legislative,1,0.0013157894736842105
landfill,1,0.0013157894736842105
tennessee,1,0.0013157894736842105
valley,1,0.0013157894736842105
authority,1,0.0013157894736842105
tva,3,0.003947368421052632
comprehensive,1,0.0013157894736842105
emphasizing,1,0.0013157894736842105
organization,1,0.0013157894736842105
structure,2,0.002631578947368421
goals,1,0.0013157894736842105
missions,1,0.0013157894736842105
operations,1,0.0013157894736842105
services,1,0.0013157894736842105
constituents,1,0.0013157894736842105
resource,1,0.0013157894736842105
broader,1,0.0013157894736842105
correlated,1,0.0013157894736842105
american,1,0.0013157894736842105
particularly,1,0.0013157894736842105
pollutants,2,0.002631578947368421
life,1,0.0013157894736842105
offers,1,0.0013157894736842105
island,3,0.003947368421052632
groundwater,1,0.0013157894736842105
abundant,1,0.0013157894736842105
mankind,1,0.0013157894736842105
introduction,1,0.0013157894736842105
series,1,0.0013157894736842105
page,1,0.0013157894736842105
topic,1,0.0013157894736842105
issues,3,0.003947368421052632
environmentalists,1,0.0013157894736842105
trade,1,0.0013157894736842105
deficits,1,0.0013157894736842105
taxes,1,0.0013157894736842105
spending,1,0.0013157894736842105
personal,1,0.0013157894736842105
savings,1,0.0013157894736842105
rate,1,0.0013157894736842105
indicators,1,0.0013157894736842105
plan,2,0.002631578947368421
elkhorn,1,0.0013157894736842105
slough,1,0.0013157894736842105
protection,1,0.0013157894736842105
estuary,1,0.0013157894736842105
located,1,0.0013157894736842105
monterey,1,0.0013157894736842105
county,1,0.0013157894736842105
california,1,0.0013157894736842105
coordinate,1,0.0013157894736842105
activities,2,0.002631578947368421
