term,count,tf
elder,10,0.0036403349108117948
law,15,0.005460502366217692
leading,1,0.00036403349108117945
illinois,35,0.012741172187841281
attorneys,1,0.00036403349108117945
age,43,0.015653440116490717
discrimination,20,0.0072806698216235895
employment,25,0.009100837277029487
human,10,0.0036403349108117948
rights,13,0.004732435384055333
act,17,0.006188569348380051
relationship,5,0.0018201674554058974
ihra,8,0.0029122679286494356
adea,15,0.005460502366217692
health,46,0.016745540589734254
care,45,0.016381507098653075
decisions,16,0.005824535857298871
protective,3,0.0010921004732435385
arrangements,4,0.0014561339643247178
living,24,0.008736803785948308
power,13,0.004732435384055333
attorney,14,0.005096468875136513
guardianship,7,0.0025482344375682563
commitment,9,0.0032763014197306154
institution,5,0.0018201674554058974
voluntary,7,0.0025482344375682563
emergency,4,0.0014561339643247178
hold,2,0.0007280669821623589
judicial,4,0.0014561339643247178
social,22,0.008008736803785948
security,25,0.009100837277029487
retirement,21,0.007644703312704768
survivors,6,0.002184200946487077
insurance,30,0.010921004732435385
railroad,18,0.006552602839461231
system,9,0.0032763014197306154
disability,21,0.007644703312704768
benefits,48,0.017473607571896616
rsdhi,12,0.004368401892974154
supplemental,5,0.0018201674554058974
income,16,0.005824535857298871
medicare,29,0.010556971241354204
costs,5,0.0018201674554058974
covered,13,0.004732435384055333
issues,2,0.0007280669821623589
related,5,0.0018201674554058974
resources,3,0.0010921004732435385
fastest,1,0.00036403349108117945
growing,1,0.00036403349108117945
specialty,1,0.00036403349108117945
legal,9,0.0032763014197306154
practice,3,0.0010921004732435385
ago,1,0.00036403349108117945
described,1,0.00036403349108117945
lawyers,5,0.0018201674554058974
assumed,1,0.00036403349108117945
concerns,2,0.0007280669821623589
elderly,13,0.004732435384055333
clients,1,0.00036403349108117945
indistinguishable,1,0.00036403349108117945
focused,1,0.00036403349108117945
practices,1,0.00036403349108117945
senior,5,0.0018201674554058974
citizens,4,0.0014561339643247178
seniors,8,0.0029122679286494356
unique,2,0.0007280669821623589
ignored,1,0.00036403349108117945
profession,1,0.00036403349108117945
changing,1,0.00036403349108117945
rapidly,2,0.0007280669821623589
average,1,0.00036403349108117945
americans,2,0.0007280669821623589
rises,2,0.0007280669821623589
society,1,0.00036403349108117945
increasingly,1,0.00036403349108117945
aware,1,0.00036403349108117945
facing,1,0.00036403349108117945
people,19,0.00691663633054241
professional,1,0.00036403349108117945
