term,count,tf
termpaper,4,0.011904761904761904
education,12,0.03571428571428571
secondary,5,0.01488095238095238
termpapers,1,0.002976190476190476
term,2,0.005952380952380952
papers,1,0.002976190476190476
paper,5,0.01488095238095238
essay,1,0.002976190476190476
theme,1,0.002976190476190476
thesis,2,0.005952380952380952
book,1,0.002976190476190476
report,2,0.005952380952380952
study,2,0.005952380952380952
critical,1,0.002976190476190476
analysis,4,0.011904761904761904
subject,2,0.005952380952380952
index,1,0.002976190476190476
anthropology,1,0.002976190476190476
architecture,1,0.002976190476190476
art,1,0.002976190476190476
black,1,0.002976190476190476
studies,5,0.01488095238095238
business,1,0.002976190476190476
ecology,1,0.002976190476190476
economics,2,0.005952380952380952
film,1,0.002976190476190476
healthcare,1,0.002976190476190476
history,1,0.002976190476190476
law,1,0.002976190476190476
linguistics,1,0.002976190476190476
literature,2,0.005952380952380952
mass,1,0.002976190476190476
media,1,0.002976190476190476
medicine,1,0.002976190476190476
music,1,0.002976190476190476
philosophy,1,0.002976190476190476
political,1,0.002976190476190476
science,3,0.008928571428571428
psychology,1,0.002976190476190476
religion,1,0.002976190476190476
shakespeare,1,0.002976190476190476
sociology,1,0.002976190476190476
sports,1,0.002976190476190476
recreation,1,0.002976190476190476
urban,1,0.002976190476190476
women,1,0.002976190476190476
specific,1,0.002976190476190476
click,2,0.005952380952380952
catalog,1,0.002976190476190476
button,1,0.002976190476190476
title,2,0.005952380952380952
description,1,0.002976190476190476
yr,1,0.002976190476190476
written,1,0.002976190476190476
pgs,1,0.002976190476190476
pages,1,0.002976190476190476
fn,1,0.002976190476190476
footnotes,1,0.002976190476190476
sources,1,0.002976190476190476
price,1,0.002976190476190476
role,1,0.002976190476190476
teacher,2,0.005952380952380952
adolescent,2,0.005952380952380952
fully,1,0.002976190476190476
understand,1,0.002976190476190476
adolescents,1,0.002976190476190476
purposes,1,0.002976190476190476
teaching,3,0.008928571428571428
vocational,3,0.008928571428571428
discusses,2,0.005952380952380952
purpose,2,0.005952380952380952
conditions,1,0.002976190476190476
personal,1,0.002976190476190476
development,3,0.008928571428571428
propositions,1,0.002976190476190476
middle,2,0.005952380952380952
school,13,0.03869047619047619
examines,3,0.008928571428571428
feasibility,1,0.002976190476190476
advantages,2,0.005952380952380952
disadvantages,1,0.002976190476190476
specialization,1,0.002976190476190476
deals,1,0.002976190476190476
adequate,1,0.002976190476190476
special,1,0.002976190476190476
programs,4,0.011904761904761904
meet,1,0.002976190476190476
level,2,0.005952380952380952
adults,1,0.002976190476190476
prepare,1,0.002976190476190476
entrance,1,0.002976190476190476
world,1,0.002976190476190476
includes,2,0.005952380952380952
improve,1,0.002976190476190476
self,1,0.002976190476190476
concept,1,0.002976190476190476
physical,1,0.002976190476190476
appearance,1,0.002976190476190476
motor,1,0.002976190476190476
home,2,0.005952380952380952
college,2,0.005952380952380952
educational,5,0.01488095238095238
environment,1,0.002976190476190476
liberalized,1,0.002976190476190476
curriculum,2,0.005952380952380952
effectiveness,2,0.005952380952380952
guidance,4,0.011904761904761904
junior,6,0.017857142857142856
depth,1,0.002976190476190476
expectations,3,0.008928571428571428
jhs,1,0.002976190476190476
students,4,0.011904761904761904
choices,1,0.002976190476190476
potentialities,1,0.002976190476190476
extant,1,0.002976190476190476
tables,1,0.002976190476190476
questionnaires,1,0.002976190476190476
career,2,0.005952380952380952
schools,1,0.002976190476190476
field,1,0.002976190476190476
evaluation,1,0.002976190476190476
critique,1,0.002976190476190476
future,1,0.002976190476190476
involves,1,0.002976190476190476
able,1,0.002976190476190476
learn,1,0.002976190476190476
approach,1,0.002976190476190476
attitudes,3,0.008928571428571428
introduction,2,0.005952380952380952
review,2,0.005952380952380952
lite,1,0.002976190476190476
project,2,0.005952380952380952
teachers,1,0.002976190476190476
involving,2,0.005952380952380952
rites,1,0.002976190476190476
passage,1,0.002976190476190476
exploratory,1,0.002976190476190476
student,2,0.005952380952380952
activities,1,0.002976190476190476
inherent,1,0.002976190476190476
methods,2,0.005952380952380952
centering,2,0.005952380952380952
class,1,0.002976190476190476
microcosm,1,0.002976190476190476
society,1,0.002976190476190476
guide,3,0.008928571428571428
effective,1,0.002976190476190476
grade,1,0.002976190476190476
games,1,0.002976190476190476
drug,2,0.005952380952380952
attempt,1,0.002976190476190476
analyze,1,0.002976190476190476
aspects,1,0.002976190476190476
social,3,0.008928571428571428
provides,1,0.002976190476190476
assessment,1,0.002976190476190476
curricula,2,0.005952380952380952
experimental,1,0.002976190476190476
design,2,0.005952380952380952
text,1,0.002976190476190476
resources,1,0.002976190476190476
research,2,0.005952380952380952
application,1,0.002976190476190476
innovative,1,0.002976190476190476
disciplinary,1,0.002976190476190476
inner,1,0.002976190476190476
city,1,0.002976190476190476
intermediate,1,0.002976190476190476
including,1,0.002976190476190476
methodology,1,0.002976190476190476
results,1,0.002976190476190476
conclusions,1,0.002976190476190476
counseling,4,0.011904761904761904
measuring,1,0.002976190476190476
explores,1,0.002976190476190476
hypotheses,1,0.002976190476190476
childrens,1,0.002976190476190476
experiences,1,0.002976190476190476
counselors,1,0.002976190476190476
